r, Channel 1, Channel 2
16.66, -1.39956, 0.648857
16.67, -1.40316, 0.650026
16.68, -1.40673, 0.651193
16.69, -1.41029, 0.652361
16.7, -1.41382, 0.653527
16.71, -1.41734, 0.654693
16.72, -1.42083, 0.655858
16.73, -1.42429, 0.657023
16.74, -1.42774, 0.658186
16.75, -1.43116, 0.659349
16.76, -1.43456, 0.660511
16.77, -1.43794, 0.661671
16.78, -1.44129, 0.662831
16.79, -1.44463, 0.66399
16.8, -1.44794, 0.665148
16.81, -1.45123, 0.666305
16.82, -1.45449, 0.667461
16.83, -1.45773, 0.668617
16.84, -1.46095, 0.669771
16.85, -1.46415, 0.670925
16.86, -1.46732, 0.672079
16.87, -1.47047, 0.673231
16.88, -1.4736, 0.674384
16.89, -1.47671, 0.675536
16.9, -1.47979, 0.676688
16.91, -1.48285, 0.677839
16.92, -1.48588, 0.678991
16.93, -1.48889, 0.680143
16.94, -1.49188, 0.681295
16.95, -1.49485, 0.682448
16.96, -1.49779, 0.683601
16.97, -1.50071, 0.684755
16.98, -1.50361, 0.685909
16.99, -1.50648, 0.687065
17, -1.50934, 0.688222
17.01, -1.51216, 0.68938
17.02, -1.51497, 0.690539
17.03, -1.51775, 0.6917
17.04, -1.52051, 0.692863
17.05, -1.52324, 0.694027
17.06, -1.52595, 0.695193
17.07, -1.52864, 0.696361
17.08, -1.53131, 0.697531
17.09, -1.53395, 0.698704
17.1, -1.53657, 0.699878
17.11, -1.53916, 0.701055
17.12, -1.54173, 0.702234
17.13, -1.54428, 0.703416
17.14, -1.54681, 0.7046
17.15, -1.54931, 0.705786
17.16, -1.55179, 0.706975
17.17, -1.55424, 0.708166
17.18, -1.55667, 0.709359
17.19, -1.55908, 0.710555
17.2, -1.56146, 0.711753
17.21, -1.56382, 0.712954
17.22, -1.56616, 0.714156
17.23, -1.56847, 0.715361
17.24, -1.57076, 0.716567
17.25, -1.57302, 0.717776
17.26, -1.57526, 0.718986
17.27, -1.57748, 0.720197
17.28, -1.57967, 0.72141
17.29, -1.58184, 0.722625
17.3, -1.58398, 0.72384
17.31, -1.5861, 0.725057
17.32, -1.58819, 0.726275
17.33, -1.59026, 0.727493
17.34, -1.5923, 0.728711
17.35, -1.59432, 0.729931
17.36, -1.59632, 0.73115
17.37, -1.59829, 0.732369
17.38, -1.60023, 0.733588
17.39, -1.60215, 0.734807
17.4, -1.60404, 0.736026
17.41, -1.60591, 0.737244
17.42, -1.60776, 0.738461
17.43, -1.60957, 0.739678
17.44, -1.61137, 0.740894
17.45, -1.61313, 0.742108
17.46, -1.61487, 0.743322
17.47, -1.61659, 0.744534
17.48, -1.61828, 0.745745
17.49, -1.61994, 0.746955
17.5, -1.62158, 0.748163
17.51, -1.62319, 0.74937
17.52, -1.62478, 0.750576
17.53, -1.62634, 0.751781
17.54, -1.62787, 0.752984
17.55, -1.62938, 0.754186
17.56, -1.63086, 0.755386
17.57, -1.63231, 0.756586
17.58, -1.63374, 0.757784
17.59, -1.63515, 0.758982
17.6, -1.63652, 0.760178
17.61, -1.63788, 0.761374
17.62, -1.6392, 0.76257
17.63, -1.6405, 0.763765
17.64, -1.64177, 0.764959
17.65, -1.64302, 0.766154
17.66, -1.64424, 0.767348
17.67, -1.64544, 0.768543
17.68, -1.64661, 0.769738
17.69, -1.64775, 0.770934
17.7, -1.64887, 0.772131
17.71, -1.64996, 0.773328
17.72, -1.65102, 0.774527
17.73, -1.65206, 0.775727
17.74, -1.65308, 0.776928
17.75, -1.65406, 0.778131
17.76, -1.65503, 0.779336
17.77, -1.65596, 0.780543
17.78, -1.65687, 0.781751
17.79, -1.65776, 0.782962
17.8, -1.65862, 0.784175
17.81, -1.65945, 0.785391
17.82, -1.66026, 0.786608
17.83, -1.66105, 0.787828
17.84, -1.6618, 0.789051
17.85, -1.66253, 0.790276
17.86, -1.66324, 0.791503
17.87, -1.66392, 0.792733
17.88, -1.66457, 0.793966
17.89, -1.6652, 0.7952
17.9, -1.6658, 0.796437
17.91, -1.66638, 0.797676
17.92, -1.66693, 0.798917
17.93, -1.66746, 0.80016
17.94, -1.66796, 0.801404
17.95, -1.66843, 0.802651
17.96, -1.66888, 0.803898
17.97, -1.6693, 0.805147
17.98, -1.66969, 0.806397
17.99, -1.67006, 0.807647
18, -1.6704, 0.808899
18.01, -1.67072, 0.81015
18.02, -1.67101, 0.811402
18.03, -1.67127, 0.812654
18.04, -1.6715, 0.813905
18.05, -1.67171, 0.815156
18.06, -1.67189, 0.816407
18.07, -1.67205, 0.817656
18.08, -1.67218, 0.818905
18.09, -1.67228, 0.820152
18.1, -1.67235, 0.821398
18.11, -1.6724, 0.822642
18.12, -1.67242, 0.823885
18.13, -1.67241, 0.825126
18.14, -1.67238, 0.826366
18.15, -1.67231, 0.827603
18.16, -1.67222, 0.828839
18.17, -1.67211, 0.830073
18.18, -1.67196, 0.831304
18.19, -1.67179, 0.832534
18.2, -1.67159, 0.833763
18.21, -1.67137, 0.834989
18.22, -1.67111, 0.836214
18.23, -1.67083, 0.837438
18.24, -1.67053, 0.83866
18.25, -1.67019, 0.839881
18.26, -1.66983, 0.841101
18.27, -1.66944, 0.84232
18.28, -1.66903, 0.843539
18.29, -1.66858, 0.844757
18.3, -1.66811, 0.845976
18.31, -1.66762, 0.847194
18.32, -1.66709, 0.848413
18.33, -1.66655, 0.849633
18.34, -1.66597, 0.850853
18.35, -1.66537, 0.852075
18.36, -1.66474, 0.853298
18.37, -1.66408, 0.854522
18.38, -1.6634, 0.855749
18.39, -1.66269, 0.856977
18.4, -1.66196, 0.858207
18.41, -1.6612, 0.85944
18.42, -1.66042, 0.860675
18.43, -1.6596, 0.861913
18.44, -1.65877, 0.863154
18.45, -1.6579, 0.864397
18.46, -1.65701, 0.865642
18.47, -1.6561, 0.866891
18.48, -1.65516, 0.868142
18.49, -1.65419, 0.869395
18.5, -1.6532, 0.870651
18.51, -1.65218, 0.871909
18.52, -1.65113, 0.87317
18.53, -1.65006, 0.874432
18.54, -1.64896, 0.875696
18.55, -1.64784, 0.876961
18.56, -1.64669, 0.878228
18.57, -1.64552, 0.879496
18.58, -1.64432, 0.880764
18.59, -1.64309, 0.882033
18.6, -1.64183, 0.883301
18.61, -1.64055, 0.88457
18.62, -1.63924, 0.885838
18.63, -1.63791, 0.887105
18.64, -1.63655, 0.88837
18.65, -1.63516, 0.889635
18.66, -1.63374, 0.890897
18.67, -1.6323, 0.892158
18.68, -1.63083, 0.893417
18.69, -1.62934, 0.894673
18.7, -1.62781, 0.895927
18.71, -1.62626, 0.897179
18.72, -1.62469, 0.898428
18.73, -1.62308, 0.899674
18.74, -1.62145, 0.900917
18.75, -1.61979, 0.902158
18.76, -1.61811, 0.903397
18.77, -1.6164, 0.904633
18.78, -1.61466, 0.905867
18.79, -1.61289, 0.907099
18.8, -1.6111, 0.908329
18.81, -1.60928, 0.909558
18.82, -1.60744, 0.910786
18.83, -1.60556, 0.912013
18.84, -1.60367, 0.91324
18.85, -1.60174, 0.914467
18.86, -1.59979, 0.915694
18.87, -1.59782, 0.916921
18.88, -1.59581, 0.91815
18.89, -1.59379, 0.91938
18.9, -1.59174, 0.920612
18.91, -1.58966, 0.921846
18.92, -1.58756, 0.923082
18.93, -1.58543, 0.924321
18.94, -1.58328, 0.925563
18.95, -1.5811, 0.926808
18.96, -1.5789, 0.928056
18.97, -1.57667, 0.929307
18.98, -1.57442, 0.930561
18.99, -1.57214, 0.931818
19, -1.56984, 0.933079
19.01, -1.56751, 0.934342
19.02, -1.56516, 0.935608
19.03, -1.56279, 0.936876
19.04, -1.56039, 0.938146
19.05, -1.55796, 0.939418
19.06, -1.55551, 0.940691
19.07, -1.55304, 0.941965
19.08, -1.55054, 0.943239
19.09, -1.54801, 0.944513
19.1, -1.54546, 0.945786
19.11, -1.54289, 0.947058
19.12, -1.54029, 0.948329
19.13, -1.53766, 0.949597
19.14, -1.53501, 0.950863
19.15, -1.53233, 0.952126
19.16, -1.52962, 0.953386
19.17, -1.52689, 0.954642
19.18, -1.52413, 0.955894
19.19, -1.52135, 0.957143
19.2, -1.51854, 0.958388
19.21, -1.51571, 0.95963
19.22, -1.51285, 0.960867
19.23, -1.50996, 0.962102
19.24, -1.50705, 0.963333
19.25, -1.50411, 0.964562
19.26, -1.50115, 0.965789
19.27, -1.49816, 0.967014
19.28, -1.49515, 0.968238
19.29, -1.49211, 0.969462
19.3, -1.48905, 0.970686
19.31, -1.48597, 0.971911
19.32, -1.48286, 0.973137
19.33, -1.47972, 0.974366
19.34, -1.47657, 0.975597
19.35, -1.47339, 0.976832
19.36, -1.47018, 0.97807
19.37, -1.46696, 0.979313
19.38, -1.46371, 0.980559
19.39, -1.46044, 0.98181
19.4, -1.45715, 0.983065
19.41, -1.45383, 0.984324
19.42, -1.45049, 0.985587
19.43, -1.44713, 0.986854
19.44, -1.44374, 0.988123
19.45, -1.44034, 0.989394
19.46, -1.43691, 0.990667
19.47, -1.43345, 0.99194
19.48, -1.42997, 0.993212
19.49, -1.42647, 0.994484
19.5, -1.42295, 0.995752
19.51, -1.4194, 0.997018
19.52, -1.41582, 0.998279
19.53, -1.41222, 0.999536
19.54, -1.4086, 1.00079
19.55, -1.40495, 1.00203
19.56, -1.40128, 1.00327
19.57, -1.39758, 1.00451
19.58, -1.39386, 1.00574
19.59, -1.39011, 1.00696
19.6, -1.38634, 1.00818
19.61, -1.38255, 1.0094
19.62, -1.37873, 1.01061
19.63, -1.37489, 1.01183
19.64, -1.37102, 1.01304
19.65, -1.36714, 1.01426
19.66, -1.36323, 1.01548
19.67, -1.3593, 1.0167
19.68, -1.35535, 1.01793
19.69, -1.35139, 1.01917
19.7, -1.3474, 1.02042
19.71, -1.34339, 1.02167
19.72, -1.33936, 1.02293
19.73, -1.33531, 1.02419
19.74, -1.33124, 1.02546
19.75, -1.32715, 1.02673
19.76, -1.32303, 1.028
19.77, -1.3189, 1.02927
19.78, -1.31474, 1.03053
19.79, -1.31056, 1.03179
19.8, -1.30635, 1.03304
19.81, -1.30212, 1.03428
19.82, -1.29787, 1.03551
19.83, -1.29359, 1.03672
19.84, -1.28928, 1.03793
19.85, -1.28496, 1.03914
19.86, -1.28061, 1.04034
19.87, -1.27624, 1.04154
19.88, -1.27185, 1.04275
19.89, -1.26744, 1.04396
19.9, -1.26302, 1.0452
19.91, -1.25858, 1.04645
19.92, -1.25412, 1.04771
19.93, -1.24965, 1.04899
19.94, -1.24516, 1.05026
19.95, -1.24064, 1.05153
19.96, -1.23609, 1.05276
19.97, -1.23152, 1.05397
19.98, -1.22691, 1.05515
19.99, -1.22229, 1.05634
20, -2.27529, -0.577726
20.01, -2.27063, -0.576495
20.02, -2.26594, -0.575265
20.03, -2.2612, -0.574034
20.04, -2.25643, -0.572803
20.05, -2.25162, -0.571571
20.06, -2.24678, -0.57034
20.07, -2.24189, -0.569108
20.08, -2.23697, -0.567876
20.09, -2.23202, -0.566644
20.1, -2.22702, -0.565411
20.11, -2.22199, -0.564178
20.12, -2.21692, -0.562945
20.13, -2.21181, -0.561712
20.14, -2.20667, -0.560478
20.15, -2.20149, -0.559245
20.16, -2.19627, -0.558011
20.17, -2.19102, -0.556776
20.18, -2.18573, -0.555542
20.19, -2.1804, -0.554307
20.2, -2.17504, -0.553072
20.21, -2.16964, -0.551836
20.22, -2.16421, -0.550601
20.23, -2.15874, -0.549365
20.24, -2.15323, -0.548129
20.25, -2.14769, -0.546893
20.26, -2.14211, -0.545656
20.27, -2.13649, -0.544419
20.28, -2.13084, -0.543182
20.29, -2.12516, -0.541944
20.3, -2.11944, -0.540706
20.31, -2.11368, -0.539468
20.32, -2.10789, -0.53823
20.33, -2.10206, -0.536992
20.34, -2.0962, -0.535753
20.35, -2.0903, -0.534514
20.36, -2.08437, -0.533274
20.37, -2.0784, -0.532034
20.38, -2.0724, -0.530794
20.39, -2.06636, -0.529554
20.4, -2.06029, -0.528314
20.41, -2.05418, -0.527073
20.42, -2.04804, -0.525832
20.43, -2.04187, -0.52459
20.44, -2.03566, -0.523348
20.45, -2.02941, -0.522106
20.46, -2.02314, -0.520864
20.47, -2.01682, -0.519621
20.48, -2.01048, -0.518378
20.49, -2.0041, -0.517135
20.5, -1.99769, -0.515892
20.51, -1.99124, -0.514648
20.52, -1.98476, -0.513404
20.53, -1.97825, -0.512159
20.54, -1.9717, -0.510915
20.55, -1.96513, -0.50967
20.56, -1.95851, -0.508424
20.57, -1.95187, -0.507179
20.58, -1.94519, -0.505933
20.59, -1.93848, -0.504686
20.6, -1.93174, -0.50344
20.61, -1.92496, -0.502193
20.62, -1.91815, -0.500946
20.63, -1.91131, -0.499698
20.64, -1.90444, -0.49845
20.65, -1.89754, -0.497202
20.66, -1.8906, -0.495954
20.67, -1.88363, -0.494705
20.68, -1.87663, -0.493456
20.69, -1.8696, -0.492206
20.7, -1.86254, -0.490957
20.71, -1.85544, -0.489706
20.72, -1.84832, -0.488456
20.73, -1.84116, -0.487205
20.74, -1.83398, -0.485954
20.75, -1.82676, -0.484703
20.76, -1.81951, -0.483451
20.77, -1.81223, -0.482199
20.78, -1.80492, -0.480947
20.79, -1.79758, -0.479694
20.8, -1.7902, -0.478441
20.81, -1.7828, -0.477188
20.82, -1.77537, -0.475934
20.83, -1.76791, -0.47468
20.84, -1.76042, -0.473426
20.85, -1.7529, -0.472171
20.86, -1.74535, -0.470916
20.87, -1.73777, -0.469661
20.88, -1.73016, -0.468405
20.89, -1.72252, -0.467149
20.9, -1.71485, -0.465893
20.91, -1.70715, -0.464636
20.92, -1.69943, -0.463379
20.93, -1.69167, -0.462121
20.94, -1.68389, -0.460864
20.95, -1.67608, -0.459606
20.96, -1.66824, -0.458347
20.97, -1.66037, -0.457088
20.98, -1.65247, -0.455829
20.99, -1.64455, -0.45457
21, -1.63659, -0.45331
21.01, -1.62861, -0.45205
21.02, -1.62061, -0.450789
21.03, -1.61257, -0.449529
21.04, -1.60451, -0.448267
21.05, -1.59642, -0.447006
21.06, -1.5883, -0.445744
21.07, -1.58016, -0.444482
21.08, -1.57199, -0.443219
21.09, -1.56379, -0.441956
21.1, -1.55557, -0.440693
21.11, -1.54732, -0.439429
21.12, -1.53904, -0.438165
21.13, -1.53074, -0.436901
21.14, -1.52241, -0.435636
21.15, -1.51406, -0.434371
21.16, -1.50568, -0.433106
21.17, -1.49727, -0.43184
21.18, -1.48884, -0.430574
21.19, -1.48039, -0.429308
21.2, -1.4719, -0.428041
21.21, -1.4634, -0.426774
21.22, -1.45487, -0.425506
21.23, -1.44631, -0.424238
21.24, -1.43773, -0.42297
21.25, -1.42913, -0.421701
21.26, -1.4205, -0.420432
21.27, -1.41184, -0.419163
21.28, -1.40317, -0.417893
21.29, -1.39446, -0.416623
21.3, -1.38574, -0.415353
21.31, -1.37699, -0.414082
21.32, -1.36822, -0.412811
21.33, -1.35942, -0.41154
21.34, -1.3506, -0.410268
21.35, -1.34176, -0.408996
21.36, -1.3329, -0.407723
21.37, -1.32401, -0.40645
21.38, -1.3151, -0.405177
21.39, -1.30617, -0.403903
21.4, -1.29721, -0.402629
21.41, -1.28824, -0.401355
21.42, -1.27924, -0.40008
21.43, -1.27022, -0.398805
21.44, -1.26118, -0.39753
21.45, -1.25211, -0.396254
21.46, -1.24303, -0.394978
21.47, -1.23392, -0.393701
21.48, -1.22479, -0.392424
21.49, -1.21565, -0.391147
21.5, -1.20648, -0.389869
21.51, -1.19729, -0.388591
21.52, -1.18808, -0.387313
21.53, -1.17885, -0.386034
21.54, -1.1696, -0.384755
21.55, -1.16033, -0.383476
21.56, -1.15103, -0.382196
21.57, -1.14172, -0.380916
21.58, -1.1324, -0.379635
21.59, -1.12305, -0.378354
21.6, -1.11368, -0.377073
21.61, -1.10429, -0.375792
21.62, -1.09488, -0.37451
21.63, -1.08546, -0.373227
21.64, -1.07602, -0.371944
21.65, -1.06655, -0.370661
21.66, -1.05707, -0.369378
21.67, -1.04758, -0.368094
21.68, -1.03806, -0.36681
21.69, -1.02853, -0.365525
21.7, -1.01897, -0.36424
21.71, -1.0094, -0.362955
21.72, -0.999818, -0.36167
21.73, -0.990215, -0.360384
21.74, -0.980594, -0.359097
21.75, -0.970957, -0.35781
21.76, -0.961303, -0.356523
21.77, -0.951632, -0.355236
21.78, -0.941945, -0.353948
21.79, -0.932242, -0.35266
21.8, -0.922523, -0.351371
21.81, -0.912788, -0.350083
21.82, -0.903038, -0.348793
21.83, -0.893272, -0.347504
21.84, -0.88349, -0.346214
21.85, -0.873694, -0.344923
21.86, -0.863882, -0.343633
21.87, -0.854056, -0.342342
21.88, -0.844215, -0.34105
21.89, -0.834359, -0.339758
21.9, -0.824489, -0.338466
21.91, -0.814605, -0.337174
21.92, -0.804707, -0.335881
21.93, -0.794794, -0.334588
21.94, -0.784869, -0.333294
21.95, -0.774929, -0.332
21.96, -0.764977, -0.330706
21.97, -0.755011, -0.329411
21.98, -0.745032, -0.328116
21.99, -0.735041, -0.326821
22, -0.725037, -0.325525
22.01, -0.71502, -0.324229
22.02, -0.704991, -0.322933
22.03, -0.69495, -0.321636
22.04, -0.684896, -0.320339
22.05, -0.674831, -0.319041
22.06, -0.664755, -0.317743
22.07, -0.654667, -0.316445
22.08, -0.644567, -0.315146
22.09, -0.634457, -0.313848
22.1, -0.624335, -0.312548
22.11, -0.614203, -0.311249
22.12, -0.60406, -0.309949
22.13, -0.593907, -0.308648
22.14, -0.583744, -0.307348
22.15, -0.57357, -0.306047
22.16, -0.563387, -0.304745
22.17, -0.553193, -0.303444
22.18, -0.542991, -0.302141
22.19, -0.532778, -0.300839
22.2, -0.522557, -0.299536
22.21, -0.512327, -0.298233
22.22, -0.502087, -0.29693
22.23, -0.49184, -0.295626
22.24, -0.481583, -0.294322
22.25, -0.471318, -0.293017
22.26, -0.461045, -0.291712
22.27, -0.450765, -0.290407
22.28, -0.440476, -0.289102
22.29, -0.43018, -0.287796
22.3, -0.419876, -0.28649
22.31, -0.409565, -0.285183
22.32, -0.399247, -0.283876
22.33, -0.388922, -0.282569
22.34, -0.37859, -0.281262
22.35, -0.368252, -0.279954
22.36, -0.357907, -0.278645
22.37, -0.347556, -0.277337
22.38, -0.337199, -0.276028
22.39, -0.326836, -0.274719
22.4, -0.316468, -0.273409
22.41, -0.306094, -0.272099
22.42, -0.295715, -0.270789
22.43, -0.28533, -0.269478
22.44, -0.274941, -0.268168
22.45, -0.264547, -0.266856
22.46, -0.254148, -0.265545
22.47, -0.243745, -0.264233
22.48, -0.233338, -0.262921
22.49, -0.222927, -0.261608
22.5, -0.212511, -0.260295
22.51, -0.202093, -0.258982
22.52, -0.19167, -0.257669
22.53, -0.181244, -0.256355
22.54, -0.170815, -0.255041
22.55, -0.160384, -0.253726
22.56, -0.149949, -0.252411
22.57, -0.139512, -0.251096
22.58, -0.129072, -0.249781
22.59, -0.11863, -0.248465
22.6, -0.108186, -0.247149
22.61, -0.0977402, -0.245832
22.62, -0.0872927, -0.244516
22.63, -0.0768436, -0.243199
22.64, -0.0663931, -0.241881
22.65, -0.0559416, -0.240564
22.66, -0.045489, -0.239246
22.67, -0.0350357, -0.237928
22.68, -0.0245817, -0.236609
22.69, -0.0141273, -0.23529
22.7, -0.00367268, -0.233971
22.71, 0.00678201, -0.232651
22.72, 0.0172366, -0.231332
22.73, 0.0276909, -0.230012
22.74, 0.0381447, -0.228691
22.75, 0.0485978, -0.22737
22.76, 0.0590501, -0.226049
22.77, 0.0695013, -0.224728
22.78, 0.0799514, -0.223406
22.79, 0.0904, -0.222085
22.8, 0.100847, -0.220762
22.81, 0.111292, -0.21944
22.82, 0.121736, -0.218117
22.83, 0.132177, -0.216794
22.84, 0.142616, -0.215471
22.85, 0.153052, -0.214147
22.86, 0.163486, -0.212823
22.87, 0.173917, -0.211499
22.88, 0.184345, -0.210174
22.89, 0.19477, -0.208849
22.9, 0.205191, -0.207524
22.91, 0.215609, -0.206199
22.92, 0.226023, -0.204873
22.93, 0.236432, -0.203547
22.94, 0.246838, -0.202221
22.95, 0.25724, -0.200895
22.96, 0.267637, -0.199568
22.97, 0.278029, -0.198241
22.98, 0.288417, -0.196913
22.99, 0.298799, -0.195586
23, 0.309176, -0.194258
23.01, 0.319548, -0.19293
23.02, 0.329914, -0.191601
23.03, 0.340275, -0.190273
23.04, 0.350629, -0.188944
23.05, 0.360978, -0.187615
23.06, 0.37132, -0.186285
23.07, 0.381655, -0.184955
23.08, 0.391984, -0.183625
23.09, 0.402306, -0.182295
23.1, 0.412621, -0.180964
23.11, 0.422929, -0.179634
23.12, 0.433229, -0.178303
23.13, 0.443522, -0.176971
23.14, 0.453807, -0.17564
23.15, 0.464084, -0.174308
23.16, 0.474352, -0.172976
23.17, 0.484613, -0.171644
23.18, 0.494865, -0.170311
23.19, 0.505108, -0.168978
23.2, 0.515343, -0.167645
23.21, 0.525568, -0.166312
23.22, 0.535784, -0.164978
23.23, 0.545991, -0.163645
23.24, 0.556188, -0.162311
23.25, 0.566376, -0.160976
23.26, 0.576553, -0.159642
23.27, 0.586721, -0.158307
23.28, 0.596878, -0.156972
23.29, 0.607025, -0.155637
23.3, 0.617161, -0.154302
23.31, 0.627286, -0.152966
23.32, 0.6374, -0.15163
23.33, 0.647503, -0.150294
23.34, 0.657594, -0.148958
23.35, 0.667674, -0.147621
23.36, 0.677742, -0.146285
23.37, 0.687799, -0.144948
23.38, 0.697843, -0.14361
23.39, 0.707875, -0.142273
23.4, 0.717894, -0.140935
23.41, 0.727901, -0.139597
23.42, 0.737895, -0.138259
23.43, 0.747876, -0.136921
23.44, 0.757844, -0.135583
23.45, 0.767798, -0.134244
23.46, 0.77774, -0.132905
23.47, 0.787667, -0.131566
23.48, 0.79758, -0.130227
23.49, 0.80748, -0.128887
23.5, 0.817365, -0.127548
23.51, 0.827236, -0.126208
23.52, 0.837092, -0.124868
23.53, 0.846933, -0.123528
23.54, 0.85676, -0.122187
23.55, 0.866571, -0.120846
23.56, 0.876367, -0.119506
23.57, 0.886148, -0.118165
23.58, 0.895913, -0.116823
23.59, 0.905662, -0.115482
23.6, 0.915396, -0.11414
23.61, 0.925113, -0.112799
23.62, 0.934814, -0.111457
23.63, 0.944498, -0.110115
23.64, 0.954166, -0.108773
23.65, 0.963817, -0.10743
23.66, 0.97345, -0.106088
23.67, 0.983067, -0.104745
23.68, 0.992666, -0.103402
23.69, 1.00225, -0.102059
23.7, 1.01181, -0.100715
23.71, 1.02136, -0.0993721
23.72, 1.03089, -0.0980285
23.73, 1.0404, -0.0966848
23.74, 1.04989, -0.0953409
23.75, 1.05936, -0.0939968
23.76, 1.06881, -0.0926526
23.77, 1.07825, -0.0913083
23.78, 1.08767, -0.0899638
23.79, 1.09706, -0.0886192
23.8, 1.10644, -0.0872744
23.81, 1.1158, -0.0859295
23.82, 1.12514, -0.0845845
23.83, 1.13446, -0.0832393
23.84, 1.14375, -0.081894
23.85, 1.15303, -0.0805485
23.86, 1.16229, -0.0792029
23.87, 1.17153, -0.0778572
23.88, 1.18074, -0.0765114
23.89, 1.18994, -0.0751654
23.9, 1.19911, -0.0738193
23.91, 1.20827, -0.0724731
23.92, 1.2174, -0.0711268
23.93, 1.22651, -0.0697803
23.94, 1.2356, -0.0684337
23.95, 1.24466, -0.0670871
23.96, 1.25371, -0.0657403
23.97, 1.26273, -0.0643934
23.98, 1.27173, -0.0630464
23.99, 1.28071, -0.0616993
24, 1.28966, -0.060352
24.01, 1.29859, -0.0590047
24.02, 1.3075, -0.0576573
24.03, 1.31639, -0.0563098
24.04, 1.32525, -0.0549622
24.05, 1.33409, -0.0536145
24.06, 1.3429, -0.0522667
24.07, 1.35169, -0.0509189
24.08, 1.36046, -0.0495709
24.09, 1.3692, -0.0482228
24.1, 1.37792, -0.0468747
24.11, 1.38662, -0.0455265
24.12, 1.39529, -0.0441782
24.13, 1.40393, -0.0428299
24.14, 1.41255, -0.0414814
24.15, 1.42114, -0.0401329
24.16, 1.42971, -0.0387844
24.17, 1.43826, -0.0374357
24.18, 1.44678, -0.036087
24.19, 1.45527, -0.0347383
24.2, 1.46374, -0.0333895
24.21, 1.47218, -0.0320406
24.22, 1.48059, -0.0306916
24.23, 1.48898, -0.0293427
24.24, 1.49734, -0.0279936
24.25, 1.50568, -0.0266445
24.26, 1.51398, -0.0252954
24.27, 1.52227, -0.0239462
24.28, 1.53052, -0.022597
24.29, 1.53875, -0.0212477
24.3, 1.54695, -0.0198985
24.31, 1.55512, -0.0185491
24.32, 1.56326, -0.0171998
24.33, 1.57138, -0.0158504
24.34, 1.57947, -0.0145009
24.35, 1.58753, -0.0131515
24.36, 1.59556, -0.011802
24.37, 1.60357, -0.0104525
24.38, 1.61154, -0.00910304
24.39, 1.61949, -0.00775351
24.4, 1.6274, -0.00640398
24.41, 1.63529, -0.00505443
24.42, 1.64315, -0.00370487
24.43, 1.65098, -0.00235531
24.44, 1.65878, -0.00100574
24.45, 1.66655, 0.000343834
24.46, 1.6743, 0.0016934
24.47, 1.68201, 0.00304297
24.48, 1.68969, 0.00439253
24.49, 1.69734, 0.00574209
24.5, 1.70496, 0.00709163
24.51, 1.71255, 0.00844116
24.52, 1.72011, 0.00979067
24.53, 1.72764, 0.0111402
24.54, 1.73514, 0.0124896
24.55, 1.74261, 0.0138391
24.56, 1.75004, 0.0151885
24.57, 1.75745, 0.0165379
24.58, 1.76482, 0.0178873
24.59, 1.77216, 0.0192366
24.6, 1.77947, 0.020586
24.61, 1.78675, 0.0219352
24.62, 1.794, 0.0232844
24.63, 1.80121, 0.0246336
24.64, 1.8084, 0.0259828
24.65, 1.81555, 0.0273319
24.66, 1.82266, 0.0286809
24.67, 1.82975, 0.0300299
24.68, 1.8368, 0.0313788
24.69, 1.84382, 0.0327277
24.7, 1.85081, 0.0340765
24.71, 1.85776, 0.0354253
24.72, 1.86468, 0.036774
24.73, 1.87157, 0.0381226
24.74, 1.87842, 0.0394711
24.75, 1.88524, 0.0408196
24.76, 1.89202, 0.042168
24.77, 1.89878, 0.0435163
24.78, 1.90549, 0.0448646
24.79, 1.91218, 0.0462127
24.8, 1.91883, 0.0475608
24.81, 1.92544, 0.0489088
24.82, 1.93202, 0.0502567
24.83, 1.93857, 0.0516045
24.84, 1.94508, 0.0529521
24.85, 1.95156, 0.0542997
24.86, 1.958, 0.0556472
24.87, 1.9644, 0.0569946
24.88, 1.97078, 0.0583419
24.89, 1.97711, 0.0596891
24.9, 1.98341, 0.0610361
24.91, 1.98968, 0.0623831
24.92, 1.9959, 0.0637299
24.93, 2.0021, 0.0650766
24.94, 2.00825, 0.0664232
24.95, 2.01438, 0.0677697
24.96, 2.02046, 0.069116
24.97, 2.02651, 0.0704622
24.98, 2.03252, 0.0718082
24.99, 2.0385, 0.0731541
25, 2.04444, 0.0744999
25.01, 2.05034, 0.0758456
25.02, 2.05621, 0.0771911
25.03, 2.06203, 0.0785364
25.04, 2.06783, 0.0798816
25.05, 2.07358, 0.0812266
25.06, 2.0793, 0.0825715
25.07, 2.08498, 0.0839162
25.08, 2.09062, 0.0852608
25.09, 2.09622, 0.0866052
25.1, 2.10179, 0.0879494
25.11, 2.10732, 0.0892934
25.12, 2.11281, 0.0906373
25.13, 2.11827, 0.091981
25.14, 2.12368, 0.0933245
25.15, 2.12906, 0.0946679
25.16, 2.1344, 0.096011
25.17, 2.1397, 0.097354
25.18, 2.14496, 0.0986968
25.19, 2.15018, 0.100039
25.2, 2.15537, 0.101382
25.21, 2.16051, 0.102724
25.22, 2.16562, 0.104066
25.23, 2.17069, 0.105408
25.24, 2.17572, 0.106749
25.25, 2.18071, 0.108091
25.26, 2.18566, 0.109432
25.27, 2.19057, 0.110773
25.28, 2.19544, 0.112113
25.29, 2.20027, 0.113454
25.3, 2.20506, 0.114794
