20.91,-2.49944e-11
20.94,-2.3867e-11
20.97,-2.27905e-11
21,-2.17625e-11
21.03,-2.07809e-11
21.06,-1.98436e-11
21.09,-1.89486e-11
21.12,-1.80939e-11
21.15,-1.72778e-11
21.18,-1.64984e-11
21.21,-1.57543e-11
21.24,-1.50437e-11
21.27,-1.43651e-11
21.3,-1.37172e-11
21.33,-1.30985e-11
21.36,-1.25077e-11
21.39,-1.19435e-11
21.42,-1.14048e-11
21.45,-1.08904e-11
21.48,-1.03992e-11
21.51,-9.93013e-12
21.54,-9.48223e-12
21.57,-9.05454e-12
21.6,-8.64613e-12
21.63,-8.25615e-12
21.66,-7.88376e-12
21.69,-7.52816e-12
21.72,-7.1886e-12
21.75,-6.86436e-12
21.78,-6.55474e-12
21.81,-6.25909e-12
21.84,-5.97678e-12
21.87,-5.70719e-12
21.9,-5.44977e-12
21.93,-5.20396e-12
21.96,-4.96924e-12
21.99,-4.7451e-12
22.02,-4.53107e-12
22.05,-4.3267e-12
22.08,-4.13154e-12
22.11,-3.94519e-12
22.14,-3.76724e-12
22.17,-3.59732e-12
22.2,-3.43506e-12
22.23,-3.28012e-12
22.26,-3.13217e-12
22.29,-2.9909e-12
22.32,-2.85599e-12
22.35,-2.72717e-12
22.38,-2.60417e-12
22.41,-2.4867e-12
22.44,-2.37454e-12
22.47,-2.26744e-12
22.5,-2.16517e-12
22.53,-2.06751e-12
22.56,-1.97425e-12
22.59,-1.8852e-12
22.62,-1.80017e-12
22.65,-1.71897e-12
22.68,-1.64144e-12
22.71,-1.5674e-12
22.74,-1.49671e-12
22.77,-1.4292e-12
22.8,-1.36473e-12
22.83,-1.30318e-12
22.86,-1.2444e-12
22.89,-1.18827e-12
22.92,-1.13467e-12
22.95,-1.08349e-12
22.98,-1.03462e-12
23.01,-9.87955e-13
23.04,-9.43393e-13
23.07,-9.00841e-13
23.1,-8.60209e-13
23.13,-8.21409e-13
23.16,-7.8436e-13
23.19,-7.48981e-13
23.22,-7.15198e-13
23.25,-6.82939e-13
23.28,-6.52135e-13
23.31,-6.22721e-13
23.34,-5.94633e-13
23.37,-5.67812e-13
23.4,-5.42201e-13
23.43,-5.17745e-13
23.46,-4.94392e-13
23.49,-4.72093e-13
23.52,-4.50799e-13
23.55,-4.30466e-13
23.58,-4.11049e-13
23.61,-3.92509e-13
23.64,-3.74805e-13
23.67,-3.57899e-13
23.7,-3.41756e-13
23.73,-3.26342e-13
23.76,-3.11622e-13
23.79,-2.97566e-13
23.82,-2.84144e-13
23.85,-2.71328e-13
23.88,-2.5909e-13
23.91,-2.47404e-13
23.94,-2.36245e-13
23.97,-2.25589e-13
24,-2.15414e-13
24.03,-2.05697e-13
24.06,-1.96419e-13
24.09,-1.8756e-13
24.12,-1.791e-13
24.15,-1.71022e-13
24.18,-1.63308e-13
24.21,-1.55942e-13
24.24,-1.48908e-13
24.27,-1.42192e-13
24.3,-1.35778e-13
24.33,-1.29654e-13
24.36,-1.23806e-13
24.39,-1.18221e-13
24.42,-1.12889e-13
24.45,-1.07797e-13
24.48,-1.02935e-13
24.51,-9.82922e-14
24.54,-9.38587e-14
24.57,-8.96252e-14
24.6,-8.55827e-14
24.63,-8.17225e-14
24.66,-7.80364e-14
24.69,-7.45166e-14
24.72,-7.11555e-14
24.75,-6.7946e-14
24.78,-6.48813e-14
24.81,-6.19549e-14
24.84,-5.91604e-14
24.87,-5.6492e-14
24.9,-5.39439e-14
24.93,-5.15108e-14
24.96,-4.91874e-14
24.99,-4.69688e-14
25.02,-4.48502e-14
25.05,-4.28273e-14
25.08,-4.08956e-14
25.11,-3.9051e-14
25.14,-3.72896e-14
25.17,-3.56076e-14
25.2,-3.40015e-14
25.23,-3.24679e-14
25.26,-3.10034e-14
25.29,-2.9605e-14
25.32,-2.82697e-14
25.35,-2.69946e-14
25.38,-2.5777e-14
25.41,-2.46143e-14
25.44,-2.35041e-14
25.47,-2.2444e-14
25.5,-2.14316e-14
25.53,-2.04649e-14
25.56,-1.95419e-14
25.59,-1.86604e-14
25.62,-1.78188e-14
25.65,-1.7015e-14
25.68,-1.62476e-14
25.71,-1.55147e-14
25.74,-1.48149e-14
25.77,-1.41467e-14
25.8,-1.35086e-14
25.83,-1.28993e-14
25.86,-1.23175e-14
25.89,-1.17619e-14
25.92,-1.12314e-14
25.95,-1.07248e-14
25.98,-1.02411e-14
26.01,-9.77915e-15
26.04,-9.33806e-15
26.07,-8.91686e-15
26.1,-8.51467e-15
26.13,-8.13062e-15
26.16,-7.76388e-15
26.19,-7.4137e-15
26.22,-7.0793e-15
26.25,-6.75999e-15
26.28,-6.45508e-15
26.31,-6.16392e-15
26.34,-5.8859e-15
26.37,-5.62042e-15
26.4,-5.36691e-15
26.43,-5.12483e-15
26.46,-4.89368e-15
26.49,-4.67295e-15
