r, Channel 1, Channel 2
114.64, 0.0720188, 0.191548
114.65, 0.0354494, 0.190665
114.66, -0.00115193, 0.189681
114.67, -0.0377522, 0.188598
114.68, -0.0743185, 0.187416
114.69, -0.110818, 0.186136
114.7, -0.147218, 0.184758
114.71, -0.183485, 0.183283
114.72, -0.219587, 0.181712
114.73, -0.255491, 0.180046
114.74, -0.291166, 0.178285
114.75, -0.326578, 0.176431
114.76, -0.361697, 0.174484
114.77, -0.39649, 0.172446
114.78, -0.430926, 0.170317
114.79, -0.464974, 0.168099
114.8, -0.498603, 0.165792
114.81, -0.531784, 0.163399
114.82, -0.564487, 0.16092
114.83, -0.596681, 0.158356
114.84, -0.628338, 0.15571
114.85, -0.659429, 0.152982
114.86, -0.689927, 0.150173
114.87, -0.719804, 0.147286
114.88, -0.749034, 0.144321
114.89, -0.777589, 0.141281
114.9, -0.805444, 0.138166
114.91, -0.832574, 0.134979
114.92, -0.858954, 0.131722
114.93, -0.884562, 0.128395
114.94, -0.909373, 0.125001
114.95, -0.933366, 0.121541
114.96, -0.956518, 0.118017
114.97, -0.97881, 0.114432
114.98, -1.00022, 0.110786
114.99, -1.02073, 0.107083
115, -1.04032, 0.103323
115.01, -1.05898, 0.0995088
115.02, -1.07668, 0.0956426
115.03, -1.09341, 0.0917261
115.04, -1.10916, 0.0877616
115.05, -1.12391, 0.0837509
115.06, -1.13765, 0.0796964
115.07, -1.15036, 0.0756
115.08, -1.16204, 0.071464
115.09, -1.17267, 0.0672904
115.1, -1.18225, 0.0630816
115.11, -1.19076, 0.0588396
115.12, -1.1982, 0.0545668
115.13, -1.20457, 0.0502653
115.14, -1.20985, 0.0459375
115.15, -1.21403, 0.0415855
115.16, -1.21713, 0.0372118
115.17, -1.21913, 0.0328185
115.18, -1.22003, 0.028408
115.19, -1.21984, 0.0239825
115.2, -1.21855, 0.0195445
115.21, -1.21615, 0.0150963
115.22, -1.21267, 0.0106401
115.23, -1.20809, 0.00617832
115.24, -1.20243, 0.00171332
115.25, -1.19568, -0.00275259
115.26, -1.18786, -0.00721705
115.27, -1.17897, -0.0116777
115.28, -1.16901, -0.0161323
115.29, -1.15801, -0.0205784
115.3, -1.14596, -0.0250136
115.31, -1.13288, -0.0294358
115.32, -1.11878, -0.0338425
115.33, -1.10367, -0.0382314
115.34, -1.08757, -0.0426003
115.35, -1.07049, -0.0469469
115.36, -1.05245, -0.0512687
115.37, -1.03345, -0.0555637
115.38, -1.01353, -0.0598296
115.39, -0.992699, -0.064064
115.4, -0.970971, -0.0682648
115.41, -0.948369, -0.0724297
115.42, -0.924914, -0.0765567
115.43, -0.900625, -0.0806435
115.44, -0.875526, -0.0846879
115.45, -0.849639, -0.088688
115.46, -0.822987, -0.0926414
115.47, -0.795594, -0.0965463
115.48, -0.767484, -0.1004
115.49, -0.738684, -0.104202
115.5, -0.709218, -0.107949
115.51, -0.679114, -0.111639
115.52, -0.648399, -0.11527
115.53, -0.6171, -0.118841
115.54, -0.585245, -0.12235
115.55, -0.552864, -0.125794
115.56, -0.519984, -0.129173
115.57, -0.486637, -0.132483
115.58, -0.452851, -0.135725
115.59, -0.418658, -0.138894
115.6, -0.384087, -0.141991
115.61, -0.349171, -0.145014
115.62, -0.313941, -0.14796
115.63, -0.278428, -0.150829
115.64, -0.242664, -0.153618
115.65, -0.206682, -0.156327
115.66, -0.170513, -0.158954
115.67, -0.134191, -0.161497
115.68, -0.0977486, -0.163956
115.69, -0.0612179, -0.166328
115.7, -0.024632, -0.168613
115.71, 0.011976, -0.17081
115.72, 0.0485732, -0.172917
115.73, 0.0851268, -0.174933
115.74, 0.121604, -0.176858
115.75, 0.157971, -0.178689
115.76, 0.194196, -0.180427
115.77, 0.230246, -0.18207
115.78, 0.266089, -0.183617
115.79, 0.301693, -0.185069
115.8, 0.337025, -0.186422
115.81, 0.372053, -0.187679
115.82, 0.406746, -0.188836
115.83, 0.441073, -0.189894
115.84, 0.475003, -0.190853
115.85, 0.508505, -0.191712
115.86, 0.54155, -0.19247
115.87, 0.574106, -0.193127
115.88, 0.606146, -0.193682
115.89, 0.63764, -0.194136
115.9, 0.66856, -0.194488
115.91, 0.698878, -0.194737
115.92, 0.728566, -0.194885
115.93, 0.757599, -0.19493
115.94, 0.785949, -0.194873
115.95, 0.813592, -0.194714
115.96, 0.840502, -0.194452
115.97, 0.866655, -0.194088
115.98, 0.892028, -0.193623
115.99, 0.916597, -0.193055
116, 0.940341, -0.192387
116.01, 0.963239, -0.191617
116.02, 0.985269, -0.190747
116.03, 1.00641, -0.189776
116.04, 1.02665, -0.188706
116.05, 1.04596, -0.187537
116.06, 1.06433, -0.18627
116.07, 1.08174, -0.184904
116.08, 1.09818, -0.183442
116.09, 1.11363, -0.181883
116.1, 1.12808, -0.180229
116.11, 1.14151, -0.17848
116.12, 1.15391, -0.176637
116.13, 1.16527, -0.174702
116.14, 1.17558, -0.172675
116.15, 1.18484, -0.170557
116.16, 1.19303, -0.16835
116.17, 1.20014, -0.166054
116.18, 1.20617, -0.163671
116.19, 1.21112, -0.161202
116.2, 1.21498, -0.158649
116.21, 1.21774, -0.156012
116.22, 1.21941, -0.153293
116.23, 1.21997, -0.150494
116.24, 1.21944, -0.147616
116.25, 1.21781, -0.14466
116.26, 1.21509, -0.141628
116.27, 1.21127, -0.138522
116.28, 1.20635, -0.135343
116.29, 1.20036, -0.132093
116.3, 1.19328, -0.128774
116.31, 1.18512, -0.125387
116.32, 1.1759, -0.121934
116.33, 1.16562, -0.118418
116.34, 1.1543, -0.114839
116.35, 1.14193, -0.1112
116.36, 1.12853, -0.107502
116.37, 1.11412, -0.103748
116.38, 1.0987, -0.0999393
116.39, 1.08229, -0.0960782
116.4, 1.06491, -0.0921667
116.41, 1.04657, -0.0882068
116.42, 1.02729, -0.0842005
116.43, 1.00708, -0.0801501
116.44, 0.985966, -0.0760576
116.45, 0.963963, -0.0719251
116.46, 0.941092, -0.0677548
116.47, 0.917374, -0.063549
116.48, 0.892829, -0.0593097
116.49, 0.86748, -0.0550394
116.5, 0.84135, -0.0507401
116.51, 0.814462, -0.0464142
116.52, 0.786841, -0.0420639
116.53, 0.75851, -0.0376915
116.54, 0.729497, -0.0332993
116.55, 0.699827, -0.0288897
116.56, 0.669526, -0.0244648
116.57, 0.638623, -0.0200271
116.58, 0.607144, -0.0155789
116.59, 0.575118, -0.0111225
116.6, 0.542575, -0.00666028
116.61, 0.509543, -0.00219455
116.62, 0.476051, 0.00227234
116.63, 0.442131, 0.00673803
116.64, 0.407813, 0.0112002
116.65, 0.373128, 0.0156565
116.66, 0.338106, 0.0201045
116.67, 0.30278, 0.024542
116.68, 0.267181, 0.0289666
116.69, 0.231342, 0.033376
116.7, 0.195294, 0.0377678
116.71, 0.15907, 0.0421398
116.72, 0.122703, 0.0464897
116.73, 0.0862259, 0.0508152
116.74, 0.0496707, 0.0551139
116.75, 0.0130708, 0.0593838
116.76, -0.0235409, 0.0636224
116.77, -0.0601314, 0.0678276
116.78, -0.0966677, 0.0719972
116.79, -0.133117, 0.076129
116.8, -0.169446, 0.0802207
116.81, -0.205623, 0.0842704
116.82, -0.241614, 0.0882757
116.83, -0.277388, 0.0922347
116.84, -0.312912, 0.0961453
116.85, -0.348155, 0.100005
116.86, -0.383083, 0.103813
116.87, -0.417667, 0.107566
116.88, -0.451874, 0.111262
116.89, -0.485674, 0.1149
116.9, -0.519037, 0.118478
116.91, -0.551932, 0.121993
116.92, -0.58433, 0.125445
116.93, -0.616202, 0.12883
116.94, -0.647519, 0.132148
116.95, -0.678252, 0.135396
116.96, -0.708375, 0.138574
116.97, -0.737859, 0.141678
116.98, -0.766679, 0.144708
116.99, -0.794808, 0.147662
117, -0.822221, 0.150538
117.01, -0.848893, 0.153336
117.02, -0.874801, 0.156052
117.03, -0.899921, 0.158687
117.04, -0.92423, 0.161239
117.05, -0.947707, 0.163705
117.06, -0.970329, 0.166086
117.07, -0.992078, 0.168379
117.08, -1.01293, 0.170584
117.09, -1.03288, 0.1727
117.1, -1.05189, 0.174724
117.11, -1.06995, 0.176657
117.12, -1.08705, 0.178497
117.13, -1.10317, 0.180243
117.14, -1.1183, 0.181895
117.15, -1.13242, 0.183451
117.16, -1.14552, 0.18491
117.17, -1.15759, 0.186273
117.18, -1.16862, 0.187537
117.19, -1.17859, 0.188704
117.2, -1.1875, 0.18977
117.21, -1.19534, 0.190738
117.22, -1.20211, 0.191605
117.23, -1.20779, 0.192371
117.24, -1.21238, 0.193036
117.25, -1.21588, 0.1936
117.26, -1.21829, 0.194062
117.27, -1.2196, 0.194422
117.28, -1.2198, 0.19468
117.29, -1.21892, 0.194836
117.3, -1.21693, 0.194889
117.31, -1.21384, 0.19484
117.32, -1.20967, 0.194688
117.33, -1.2044, 0.194434
117.34, -1.19805, 0.194078
117.35, -1.19062, 0.19362
117.36, -1.18211, 0.193061
117.37, -1.17254, 0.1924
117.38, -1.16192, 0.191637
117.39, -1.15024, 0.190774
117.4, -1.13754, 0.189811
117.41, -1.1238, 0.188748
117.42, -1.10906, 0.187586
117.43, -1.09331, 0.186326
117.44, -1.07658, 0.184967
117.45, -1.05888, 0.183511
117.46, -1.04023, 0.181959
117.47, -1.02064, 0.180311
117.48, -1.00012, 0.178568
117.49, -0.978713, 0.176732
117.5, -0.95642, 0.174803
117.51, -0.933264, 0.172782
117.52, -0.909268, 0.17067
117.53, -0.884453, 0.168468
117.54, -0.858841, 0.166178
117.55, -0.832454, 0.1638
117.56, -0.805318, 0.161337
117.57, -0.777457, 0.158788
117.58, -0.748895, 0.156156
117.59, -0.719658, 0.153442
117.6, -0.689773, 0.150648
117.61, -0.659266, 0.147774
117.62, -0.628165, 0.144823
117.63, -0.596499, 0.141795
117.64, -0.564295, 0.138693
117.65, -0.531582, 0.135518
117.66, -0.49839, 0.132272
117.67, -0.46475, 0.128957
117.68, -0.430691, 0.125573
117.69, -0.396243, 0.122124
117.7, -0.361439, 0.11861
117.71, -0.326309, 0.115034
117.72, -0.290885, 0.111398
117.73, -0.255199, 0.107703
117.74, -0.219282, 0.103951
117.75, -0.183169, 0.100145
117.76, -0.14689, 0.0962862
117.77, -0.110479, 0.0923768
117.78, -0.0739684, 0.0884188
117.79, -0.0373911, 0.0844144
117.8, -0.000780106, 0.0803655
117.81, 0.0358316, 0.0762745
117.82, 0.072411, 0.0721433
117.83, 0.108925, 0.0679742
117.84, 0.145341, 0.0637694
117.85, 0.181626, 0.0595311
117.86, 0.217747, 0.0552615
117.87, 0.253673, 0.0509628
117.88, 0.289369, 0.0466374
117.89, 0.324805, 0.0422874
117.9, 0.359948, 0.0379152
117.91, 0.394767, 0.0335231
117.92, 0.42923, 0.0291134
117.93, 0.463306, 0.0246883
117.94, 0.496965, 0.0202503
117.95, 0.530176, 0.0158016
117.96, 0.56291, 0.0113447
117.97, 0.595136, 0.00688173
117.98, 0.626825, 0.00241518
117.99, 0.65795, -0.00205265
118, 0.688482, -0.00651939
118.01, 0.718394, -0.0109827
118.02, 0.747658, -0.0154403
118.03, 0.776249, -0.0198897
118.04, 0.80414, -0.0243287
118.05, 0.831306, -0.0287548
118.06, 0.857723, -0.0331659
118.07, 0.883368, -0.0375595
118.08, 0.908216, -0.0419334
118.09, 0.932246, -0.0462853
118.1, 0.955436, -0.0506128
118.11, 0.977765, -0.0549137
118.12, 0.999212, -0.0591857
118.13, 1.01976, -0.0634266
118.14, 1.03939, -0.0676342
118.15, 1.05808, -0.0718062
118.16, 1.07582, -0.0759405
118.17, 1.09259, -0.0800348
118.18, 1.10837, -0.0840871
118.19, 1.12316, -0.0880952
118.2, 1.13693, -0.0920569
118.21, 1.14968, -0.0959703
118.22, 1.16139, -0.0998332
118.23, 1.17205, -0.103644
118.24, 1.18166, -0.1074
118.25, 1.19021, -0.111099
118.26, 1.19768, -0.11474
118.27, 1.20407, -0.118321
118.28, 1.20938, -0.121839
118.29, 1.2136, -0.125294
118.3, 1.21672, -0.128682
118.31, 1.21875, -0.132003
118.32, 1.21968, -0.135255
118.33, 1.21951, -0.138435
118.34, 1.21824, -0.141543
118.35, 1.21587, -0.144576
118.36, 1.21241, -0.147533
118.37, 1.20785, -0.150413
118.38, 1.20221, -0.153213
118.39, 1.19548, -0.155933
118.4, 1.18768, -0.158571
118.41, 1.1788, -0.161126
118.42, 1.16886, -0.163596
118.43, 1.15787, -0.16598
118.44, 1.14584, -0.168276
118.45, 1.13277, -0.170484
118.46, 1.11868, -0.172603
118.47, 1.10358, -0.174631
118.48, 1.08749, -0.176566
118.49, 1.07042, -0.178409
118.5, 1.05239, -0.180159
118.51, 1.0334, -0.181813
118.52, 1.01348, -0.183372
118.53, 0.992655, -0.184835
118.54, 0.970931, -0.1862
118.55, 0.948332, -0.187467
118.56, 0.924878, -0.188636
118.57, 0.90059, -0.189706
118.58, 0.875491, -0.190675
118.59, 0.849603, -0.191545
118.6, 0.822948, -0.192314
118.61, 0.795553, -0.192982
118.62, 0.76744, -0.193548
118.63, 0.738635, -0.194012
118.64, 0.709165, -0.194375
118.65, 0.679055, -0.194635
118.66, 0.648334, -0.194793
118.67, 0.617028, -0.194848
118.68, 0.585166, -0.194801
118.69, 0.552776, -0.194652
118.7, 0.519889, -0.1944
118.71, 0.486532, -0.194046
118.72, 0.452737, -0.19359
118.73, 0.418534, -0.193032
118.74, 0.383954, -0.192372
118.75, 0.349028, -0.191612
118.76, 0.313787, -0.19075
118.77, 0.278263, -0.189789
118.78, 0.242489, -0.188727
118.79, 0.206496, -0.187566
118.8, 0.170317, -0.186307
118.81, 0.133984, -0.184949
118.82, 0.0975305, -0.183495
118.83, 0.0609891, -0.181944
118.84, 0.0243927, -0.180297
118.85, -0.0122257, -0.178555
118.86, -0.048833, -0.176719
118.87, -0.0853964, -0.174791
118.88, -0.121883, -0.17277
118.89, -0.158259, -0.170659
118.9, -0.194493, -0.168458
118.91, -0.230552, -0.166168
118.92, -0.266402, -0.163791
118.93, -0.302013, -0.161328
118.94, -0.337351, -0.15878
118.95, -0.372385, -0.156148
118.96, -0.407084, -0.153434
118.97, -0.441416, -0.15064
118.98, -0.475349, -0.147766
118.99, -0.508854, -0.144815
119, -0.541901, -0.141787
119.01, -0.574459, -0.138685
119.02, -0.606499, -0.13551
119.03, -0.637993, -0.132264
119.04, -0.668911, -0.128948
119.05, -0.699226, -0.125564
119.06, -0.728911, -0.122114
119.07, -0.757939, -0.1186
119.08, -0.786284, -0.115024
119.09, -0.81392, -0.111387
119.1, -0.840822, -0.107691
119.11, -0.866966, -0.103939
119.12, -0.892329, -0.100132
119.13, -0.916887, -0.0962727
119.14, -0.940619, -0.0923626
119.15, -0.963503, -0.0884038
119.16, -0.985518, -0.0843986
119.17, -1.00664, -0.0803489
119.18, -1.02686, -0.076257
119.19, -1.04616, -0.072125
119.2, -1.06451, -0.067955
119.21, -1.0819, -0.0637493
119.22, -1.09831, -0.05951
119.23, -1.11374, -0.0552394
119.24, -1.12816, -0.0509398
119.25, -1.14156, -0.0466134
119.26, -1.15394, -0.0422625
119.27, -1.16527, -0.0378893
119.28, -1.17556, -0.0334962
119.29, -1.18478, -0.0290855
119.3, -1.19294, -0.0246595
119.31, -1.20002, -0.0202205
119.32, -1.20602, -0.0157708
119.33, -1.21093, -0.0113129
119.34, -1.21475, -0.006849
119.35, -1.21748, -0.00238151
119.36, -1.2191, 0.00208723
119.37, -1.21963, 0.00655487
119.38, -1.21906, 0.0110191
119.39, -1.21739, 0.0154775
119.4, -1.21462, 0.0199277
119.41, -1.21076, 0.0243675
119.42, -1.20581, 0.0287944
119.43, -1.19976, 0.0332062
119.44, -1.19264, 0.0376006
119.45, -1.18444, 0.0419751
119.46, -1.17518, 0.0463276
119.47, -1.16485, 0.0506557
119.48, -1.15347, 0.0549571
119.49, -1.14106, 0.0592296
119.5, -1.12761, 0.063471
119.51, -1.11315, 0.067679
119.52, -1.09769, 0.0718513
119.53, -1.08123, 0.0759859
119.54, -1.0638, 0.0800804
119.55, -1.04541, 0.0841329
119.56, -1.02608, 0.088141
119.57, -1.00582, 0.0921028
119.58, -0.984661, 0.0960162
119.59, -0.96261, 0.099879
119.6, -0.939691, 0.103689
119.61, -0.915925, 0.107445
119.62, -0.891333, 0.111144
119.63, -0.865937, 0.114785
119.64, -0.839761, 0.118365
119.65, -0.812827, 0.121883
119.66, -0.785161, 0.125337
119.67, -0.756786, 0.128725
119.68, -0.727729, 0.132045
119.69, -0.698016, 0.135296
119.7, -0.667674, 0.138475
119.71, -0.63673, 0.141582
119.72, -0.605211, 0.144614
119.73, -0.573147, 0.14757
119.74, -0.540566, 0.150448
119.75, -0.507498, 0.153248
119.76, -0.473972, 0.155966
119.77, -0.440019, 0.158603
119.78, -0.405669, 0.161156
119.79, -0.370953, 0.163624
119.8, -0.335902, 0.166006
119.81, -0.300549, 0.168301
119.82, -0.264925, 0.170507
119.83, -0.229062, 0.172624
119.84, -0.192992, 0.174649
119.85, -0.156749, 0.176583
119.86, -0.120364, 0.178424
119.87, -0.0838703, 0.180171
119.88, -0.0473011, 0.181823
119.89, -0.0106893, 0.183379
119.9, 0.0259321, 0.184839
119.91, 0.0625301, 0.186202
119.92, 0.0990718, 0.187467
119.93, 0.135524, 0.188633
119.94, 0.171854, 0.189699
119.95, 0.208029, 0.190666
119.96, 0.244017, 0.191533
119.97, 0.279784, 0.192298
119.98, 0.3153, 0.192963
119.99, 0.350531, 0.193526
120, 0.385445, 0.193987
120.01, 0.420013, 0.194346
120.02, 0.454201, 0.194603
120.03, 0.48798, 0.194757
120.04, 0.521319, 0.194809
120.05, 0.554188, 0.194758
120.06, 0.586557, 0.194605
120.07, 0.618397, 0.194349
120.08, 0.649679, 0.193991
120.09, 0.680376, 0.193531
120.1, 0.710459, 0.192969
120.11, 0.739901, 0.192306
120.12, 0.768677, 0.191541
120.13, 0.796758, 0.190676
120.14, 0.824122, 0.18971
120.15, 0.850742, 0.188644
120.16, 0.876595, 0.187479
120.17, 0.901658, 0.186216
120.18, 0.925907, 0.184854
120.19, 0.949322, 0.183395
120.2, 0.97188, 0.18184
120.21, 0.993562, 0.180188
120.22, 1.01435, 0.178442
120.23, 1.03422, 0.176602
120.24, 1.05316, 0.174669
120.25, 1.07115, 0.172644
120.26, 1.08817, 0.170529
120.27, 1.10421, 0.168323
120.28, 1.11926, 0.166029
120.29, 1.13329, 0.163647
120.3, 1.14631, 0.16118
120.31, 1.15829, 0.158627
120.32, 1.16922, 0.155991
120.33, 1.1791, 0.153273
120.34, 1.18792, 0.150474
120.35, 1.19567, 0.147596
120.36, 1.20234, 0.144641
120.37, 1.20792, 0.141609
120.38, 1.21242, 0.138502
120.39, 1.21582, 0.135323
120.4, 1.21812, 0.132073
120.41, 1.21933, 0.128752
120.42, 1.21943, 0.125365
120.43, 1.21844, 0.121911
120.44, 1.21635, 0.118393
120.45, 1.21316, 0.114812
120.46, 1.20888, 0.111172
120.47, 1.2035, 0.107472
120.48, 1.19704, 0.103716
120.49, 1.1895, 0.099906
120.5, 1.18089, 0.0960429
120.51, 1.17122, 0.0921293
120.52, 1.16048, 0.0881671
120.53, 1.1487, 0.0841586
120.54, 1.13589, 0.0801057
120.55, 1.12205, 0.0760107
120.56, 1.1072, 0.0718756
120.57, 1.09135, 0.0677027
120.58, 1.07451, 0.0634942
120.59, 1.05671, 0.0592522
120.6, 1.03795, 0.054979
120.61, 1.01826, 0.0506769
120.62, 0.997645, 0.0463481
120.63, 0.976133, 0.041995
120.64, 0.953741, 0.0376197
120.65, 0.930489, 0.0332245
120.66, 0.906398, 0.028812
120.67, 0.881489, 0.0243842
120.68, 0.855785, 0.0199436
120.69, 0.829309, 0.0154925
120.7, 0.802085, 0.0110332
120.71, 0.774138, 0.00656814
120.72, 0.745492, 0.00209961
120.73, 0.716174, -0.00237003
120.74, 0.68621, -0.00683842
120.75, 0.655628, -0.0113032
120.76, 0.624453, -0.015762
120.77, 0.592716, -0.0202126
120.78, 0.560444, -0.0246525
120.79, 0.527666, -0.0290794
120.8, 0.494413, -0.033491
120.81, 0.460713, -0.037885
120.82, 0.426598, -0.042259
120.83, 0.392098, -0.0466107
120.84, 0.357245, -0.050938
120.85, 0.322069, -0.0552384
120.86, 0.286603, -0.0595097
120.87, 0.250878, -0.0637497
120.88, 0.214927, -0.0679561
120.89, 0.178782, -0.0721267
120.9, 0.142476, -0.0762594
120.91, 0.106041, -0.0803519
120.92, 0.0695108, -0.0844021
120.93, 0.0329178, -0.0884078
120.94, -0.00370501, -0.092367
120.95, -0.0403244, -0.0962775
120.96, -0.0769075, -0.100137
120.97, -0.113421, -0.103944
120.98, -0.149833, -0.107697
120.99, -0.186109, -0.111393
121, -0.222217, -0.11503
121.01, -0.258125, -0.118606
121.02, -0.2938, -0.12212
121.03, -0.32921, -0.12557
121.04, -0.364323, -0.128953
121.05, -0.399107, -0.132269
121.06, -0.433532, -0.135515
121.07, -0.467565, -0.138689
121.08, -0.501177, -0.141791
121.09, -0.534336, -0.144818
121.1, -0.567013, -0.147769
121.11, -0.599179, -0.150641
121.12, -0.630805, -0.153435
121.13, -0.661861, -0.156148
121.14, -0.69232, -0.158778
121.15, -0.722155, -0.161325
121.16, -0.751339, -0.163787
121.17, -0.779844, -0.166162
121.18, -0.807646, -0.16845
121.19, -0.83472, -0.17065
121.2, -0.86104, -0.172759
121.21, -0.886584, -0.174778
121.22, -0.911328, -0.176704
121.23, -0.935249, -0.178538
121.24, -0.958327, -0.180277
121.25, -0.980541, -0.181921
121.26, -1.00187, -0.18347
121.27, -1.02229, -0.184922
121.28, -1.0418, -0.186277
121.29, -1.06036, -0.187533
121.3, -1.07797, -0.188691
121.31, -1.0946, -0.189749
121.32, -1.11025, -0.190708
121.33, -1.12489, -0.191566
121.34, -1.13852, -0.192323
121.35, -1.15113, -0.192978
121.36, -1.16269, -0.193532
121.37, -1.17321, -0.193985
121.38, -1.18266, -0.194335
121.39, -1.19105, -0.194582
121.4, -1.19837, -0.194727
121.41, -1.2046, -0.19477
121.42, -1.20975, -0.19471
121.43, -1.21381, -0.194547
121.44, -1.21677, -0.194282
121.45, -1.21863, -0.193915
121.46, -1.2194, -0.193445
121.47, -1.21906, -0.192874
121.48, -1.21762, -0.192201
121.49, -1.21509, -0.191427
121.5, -1.21146, -0.190552
121.51, -1.20673, -0.189576
121.52, -1.20092, -0.188501
121.53, -1.19403, -0.187326
121.54, -1.18605, -0.186053
121.55, -1.17701, -0.184682
121.56, -1.1669, -0.183213
121.57, -1.15575, -0.181648
121.58, -1.14355, -0.179987
121.59, -1.13031, -0.178232
121.6, -1.11606, -0.176382
121.61, -1.1008, -0.17444
121.62, -1.08455, -0.172405
121.63, -1.06732, -0.17028
121.64, -1.04912, -0.168066
121.65, -1.02998, -0.165762
121.66, -1.00991, -0.163371
121.67, -0.988933, -0.160895
121.68, -0.967059, -0.158333
121.69, -0.944314, -0.155688
121.7, -0.920716, -0.152961
121.71, -0.896287, -0.150154
121.72, -0.87105, -0.147267
121.73, -0.845027, -0.144303
121.74, -0.818241, -0.141263
121.75, -0.790718, -0.138148
121.76, -0.76248, -0.134961
121.77, -0.733555, -0.131702
121.78, -0.703968, -0.128374
121.79, -0.673745, -0.124979
121.8, -0.642915, -0.121517
121.81, -0.611505, -0.117992
121.82, -0.579543, -0.114405
121.83, -0.547058, -0.110757
121.84, -0.514079, -0.10705
121.85, -0.480637, -0.103288
121.86, -0.44676, -0.0994709
121.87, -0.412481, -0.0956015
121.88, -0.37783, -0.0916817
121.89, -0.342837, -0.0877136
121.9, -0.307535, -0.0836993
121.91, -0.271956, -0.0796409
121.92, -0.236131, -0.0755405
121.93, -0.200094, -0.0714004
121.94, -0.163876, -0.0672226
121.95, -0.127509, -0.0630094
121.96, -0.0910282, -0.058763
121.97, -0.0544649, -0.0544856
121.98, -0.0178524, -0.0501795
121.99, 0.0187762, -0.045847
122, 0.0553879, -0.0414904
122.01, 0.0919495, -0.0371118
122.02, 0.128428, -0.0327138
122.03, 0.164791, -0.0282984
122.04, 0.201005, -0.0238682
122.05, 0.237038, -0.0194254
122.06, 0.272857, -0.0149724
122.07, 0.308429, -0.0105114
122.08, 0.343724, -0.00604495
122.09, 0.378708, -0.0015753
122.1, 0.41335, 0.00289519
122.11, 0.447619, 0.00736415
122.12, 0.481485, 0.0118292
122.13, 0.514916, 0.0162881
122.14, 0.547882, 0.0207383
122.15, 0.580354, 0.0251777
122.16, 0.612302, 0.0296037
122.17, 0.643698, 0.0340142
122.18, 0.674513, 0.0384068
122.19, 0.704719, 0.0427791
122.2, 0.734289, 0.0471288
122.21, 0.763197, 0.0514538
122.22, 0.791415, 0.0557516
122.23, 0.81892, 0.06002
122.24, 0.845686, 0.0642568
122.25, 0.871688, 0.0684598
122.26, 0.896904, 0.0726266
122.27, 0.92131, 0.0767552
122.28, 0.944885, 0.0808434
122.29, 0.967607, 0.0848889
122.3, 0.989457, 0.0888897
122.31, 1.01041, 0.0928437
122.32, 1.03046, 0.0967487
122.33, 1.04957, 0.100603
122.34, 1.06774, 0.104404
122.35, 1.08494, 0.10815
122.36, 1.10117, 0.111839
122.37, 1.1164, 0.115469
122.38, 1.13062, 0.119038
122.39, 1.14382, 0.122545
122.4, 1.15599, 0.125986
122.41, 1.16712, 0.129362
122.42, 1.1772, 0.132669
122.43, 1.18621, 0.135907
122.44, 1.19415, 0.139073
122.45, 1.20101, 0.142165
122.46, 1.20679, 0.145183
122.47, 1.21148, 0.148124
122.48, 1.21508, 0.150987
122.49, 1.21758, 0.15377
122.5, 1.21898, 0.156472
122.51, 1.21928, 0.159092
122.52, 1.21848, 0.161628
122.53, 1.21658, 0.164079
122.54, 1.21359, 0.166443
122.55, 1.2095, 0.16872
122.56, 1.20431, 0.170908
122.57, 1.19804, 0.173005
122.58, 1.19069, 0.175012
122.59, 1.18226, 0.176926
122.6, 1.17277, 0.178747
122.61, 1.16222, 0.180474
122.62, 1.15062, 0.182105
122.63, 1.13798, 0.183641
122.64, 1.12431, 0.18508
122.65, 1.10963, 0.186421
122.66, 1.09395, 0.187664
122.67, 1.07728, 0.188808
122.68, 1.05964, 0.189853
122.69, 1.04104, 0.190797
122.7, 1.0215, 0.191641
122.71, 1.00104, 0.192384
122.72, 0.979677, 0.193026
122.73, 0.957429, 0.193565
122.74, 0.934317, 0.194003
122.75, 0.910362, 0.194339
122.76, 0.885585, 0.194572
122.77, 0.860009, 0.194702
122.78, 0.833656, 0.19473
122.79, 0.806552, 0.194655
122.8, 0.778719, 0.194478
122.81, 0.750183, 0.194198
122.82, 0.72097, 0.193815
122.83, 0.691106, 0.193331
122.84, 0.660619, 0.192745
122.85, 0.629535, 0.192057
122.86, 0.597883, 0.191267
122.87, 0.565692, 0.190377
122.88, 0.53299, 0.189387
122.89, 0.499806, 0.188297
122.9, 0.466172, 0.187107
122.91, 0.432117, 0.185819
122.92, 0.397672, 0.184433
122.93, 0.362868, 0.182949
122.94, 0.327736, 0.18137
122.95, 0.292308, 0.179694
122.96, 0.256617, 0.177924
122.97, 0.220694, 0.17606
122.98, 0.184572, 0.174103
122.99, 0.148283, 0.172055
123, 0.11186, 0.169915
123.01, 0.0753369, 0.167687
123.02, 0.0387453, 0.165369
123.03, 0.00211867, 0.162965
123.04, -0.0345098, 0.160475
123.05, -0.0711072, 0.1579
123.06, -0.10764, 0.155241
123.07, -0.144076, 0.152501
123.08, -0.180382, 0.149681
123.09, -0.216525, 0.146782
123.1, -0.252473, 0.143805
123.11, -0.288193, 0.140752
123.12, -0.323652, 0.137626
123.13, -0.35882, 0.134426
123.14, -0.393663, 0.131156
123.15, -0.428152, 0.127817
123.16, -0.462253, 0.12441
123.17, -0.495938, 0.120938
123.18, -0.529175, 0.117401
123.19, -0.561934, 0.113803
