r, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5
45.28, -0.660669, -0.144788, -0.331598, -0.667682, -0.101114
45.29, -0.661322, -0.151074, -0.336042, -0.668294, -0.101093
45.3, -0.661889, -0.157338, -0.34044, -0.668816, -0.101059
45.31, -0.662369, -0.163579, -0.344793, -0.669248, -0.101011
45.32, -0.662764, -0.169796, -0.349098, -0.66959, -0.10095
45.33, -0.663073, -0.175989, -0.353356, -0.669842, -0.100876
45.34, -0.663295, -0.182156, -0.357566, -0.670005, -0.100788
45.35, -0.663431, -0.188297, -0.361728, -0.670078, -0.100686
45.36, -0.663481, -0.194411, -0.365841, -0.67006, -0.100571
45.37, -0.663445, -0.200497, -0.369904, -0.669953, -0.100442
45.38, -0.663322, -0.206555, -0.373917, -0.669756, -0.1003
45.39, -0.663114, -0.212583, -0.37788, -0.669469, -0.100145
45.4, -0.662819, -0.218581, -0.381791, -0.669092, -0.0999763
45.41, -0.662438, -0.224548, -0.385651, -0.668625, -0.0997941
45.42, -0.661971, -0.230483, -0.389458, -0.668069, -0.0995987
45.43, -0.661418, -0.236385, -0.393213, -0.667422, -0.0993899
45.44, -0.660779, -0.242255, -0.396915, -0.666687, -0.0991678
45.45, -0.660054, -0.24809, -0.400563, -0.665862, -0.0989325
45.46, -0.659243, -0.253891, -0.404158, -0.664947, -0.098684
45.47, -0.658347, -0.259656, -0.407698, -0.663943, -0.0984222
45.48, -0.657365, -0.265385, -0.411182, -0.662851, -0.0981474
45.49, -0.656298, -0.271077, -0.414612, -0.661669, -0.0978593
45.5, -0.655145, -0.276731, -0.417985, -0.660399, -0.0975583
45.51, -0.653907, -0.282346, -0.421303, -0.65904, -0.0972441
45.52, -0.652584, -0.287923, -0.424563, -0.657592, -0.096917
45.53, -0.651177, -0.293459, -0.427767, -0.656057, -0.096577
45.54, -0.649685, -0.298955, -0.430913, -0.654434, -0.096224
45.55, -0.648108, -0.30441, -0.434001, -0.652723, -0.0958582
45.56, -0.646447, -0.309823, -0.437031, -0.650924, -0.0954796
45.57, -0.644702, -0.315193, -0.440003, -0.649038, -0.0950882
45.58, -0.642874, -0.320519, -0.442915, -0.647066, -0.0946842
45.59, -0.640961, -0.325802, -0.445768, -0.645007, -0.0942675
45.6, -0.638966, -0.33104, -0.448561, -0.642861, -0.0938382
45.61, -0.636887, -0.336233, -0.451295, -0.64063, -0.0933965
45.62, -0.634725, -0.34138, -0.453967, -0.638312, -0.0929423
45.63, -0.632481, -0.34648, -0.45658, -0.63591, -0.0924756
45.64, -0.630155, -0.351533, -0.459131, -0.633422, -0.0919967
45.65, -0.627747, -0.356539, -0.461621, -0.63085, -0.0915055
45.66, -0.625257, -0.361495, -0.464049, -0.628193, -0.0910021
45.67, -0.622686, -0.366403, -0.466415, -0.625453, -0.0904866
45.68, -0.620034, -0.371261, -0.468719, -0.622629, -0.0899591
45.69, -0.617302, -0.376069, -0.470961, -0.619722, -0.0894196
45.7, -0.614489, -0.380825, -0.47314, -0.616733, -0.0888682
45.71, -0.611596, -0.385531, -0.475256, -0.613661, -0.088305
45.72, -0.608623, -0.390184, -0.477308, -0.610507, -0.0877301
45.73, -0.605572, -0.394785, -0.479298, -0.607272, -0.0871435
45.74, -0.602441, -0.399333, -0.481223, -0.603957, -0.0865453
45.75, -0.599233, -0.403826, -0.483085, -0.60056, -0.0859356
45.76, -0.595946, -0.408266, -0.484883, -0.597084, -0.0853146
45.77, -0.592582, -0.412651, -0.486616, -0.593529, -0.0846822
45.78, -0.58914, -0.416981, -0.488285, -0.589895, -0.0840386
45.79, -0.585622, -0.421254, -0.489889, -0.586182, -0.0833839
45.8, -0.582028, -0.425472, -0.491428, -0.582392, -0.0827181
45.81, -0.578358, -0.429633, -0.492903, -0.578524, -0.0820414
45.82, -0.574613, -0.433736, -0.494312, -0.57458, -0.0813539
45.83, -0.570793, -0.437781, -0.495656, -0.570559, -0.0806556
45.84, -0.566899, -0.441769, -0.496934, -0.566463, -0.0799466
45.85, -0.562931, -0.445697, -0.498147, -0.562292, -0.0792271
45.86, -0.558889, -0.449567, -0.499294, -0.558046, -0.0784972
45.87, -0.554775, -0.453376, -0.500376, -0.553727, -0.0777569
45.88, -0.550589, -0.457126, -0.501391, -0.549335, -0.0770063
45.89, -0.546331, -0.460815, -0.502341, -0.54487, -0.0762456
45.9, -0.542002, -0.464443, -0.503224, -0.540334, -0.0754749
45.91, -0.537602, -0.46801, -0.504042, -0.535726, -0.0746942
45.92, -0.533132, -0.471514, -0.504793, -0.531047, -0.0739038
45.93, -0.528593, -0.474957, -0.505478, -0.526299, -0.0731036
45.94, -0.523984, -0.478337, -0.506097, -0.521482, -0.0722939
45.95, -0.519308, -0.481654, -0.506649, -0.516596, -0.0714747
45.96, -0.514564, -0.484908, -0.507135, -0.511642, -0.0706461
45.97, -0.509752, -0.488098, -0.507555, -0.506621, -0.0698083
45.98, -0.504875, -0.491224, -0.507908, -0.501534, -0.0689613
45.99, -0.499931, -0.494286, -0.508195, -0.496381, -0.0681054
46, -0.494923, -0.497283, -0.508416, -0.491163, -0.0672406
46.01, -0.48985, -0.500215, -0.50857, -0.485881, -0.066367
46.02, -0.484712, -0.503081, -0.508658, -0.480535, -0.0654847
46.03, -0.479512, -0.505882, -0.508679, -0.475127, -0.064594
46.04, -0.474249, -0.508616, -0.508635, -0.469657, -0.0636949
46.05, -0.468925, -0.511285, -0.508524, -0.464126, -0.0627874
46.06, -0.463539, -0.513886, -0.508347, -0.458535, -0.0618719
46.07, -0.458092, -0.516421, -0.508104, -0.452884, -0.0609483
46.08, -0.452586, -0.518889, -0.507795, -0.447174, -0.0600169
46.09, -0.447021, -0.521289, -0.50742, -0.441406, -0.0590777
46.1, -0.441397, -0.523621, -0.506979, -0.435582, -0.0581309
46.11, -0.435716, -0.525886, -0.506473, -0.4297, -0.0571766
46.12, -0.429978, -0.528083, -0.505901, -0.423764, -0.056215
46.13, -0.424184, -0.530211, -0.505263, -0.417773, -0.0552461
46.14, -0.418334, -0.53227, -0.504561, -0.411728, -0.0542701
46.15, -0.41243, -0.534261, -0.503793, -0.40563, -0.0532872
46.16, -0.406471, -0.536182, -0.50296, -0.39948, -0.0522975
46.17, -0.40046, -0.538035, -0.502062, -0.393279, -0.0513011
46.18, -0.394396, -0.539817, -0.501099, -0.387027, -0.0502981
46.19, -0.388281, -0.541531, -0.500071, -0.380726, -0.0492888
46.2, -0.382115, -0.543175, -0.49898, -0.374377, -0.0482732
46.21, -0.375899, -0.544748, -0.497824, -0.367979, -0.0472515
46.22, -0.369634, -0.546252, -0.496604, -0.361535, -0.0462238
46.23, -0.36332, -0.547686, -0.49532, -0.355045, -0.0451902
46.24, -0.356959, -0.549049, -0.493973, -0.34851, -0.044151
46.25, -0.350551, -0.550342, -0.492562, -0.341931, -0.0431062
46.26, -0.344097, -0.551564, -0.491088, -0.335309, -0.0420561
46.27, -0.337598, -0.552715, -0.489551, -0.328644, -0.0410006
46.28, -0.331055, -0.553796, -0.487952, -0.321938, -0.03994
46.29, -0.324469, -0.554806, -0.48629, -0.315192, -0.0388745
46.3, -0.31784, -0.555745, -0.484565, -0.308406, -0.0378041
46.31, -0.311169, -0.556613, -0.482779, -0.301582, -0.0367291
46.32, -0.304458, -0.55741, -0.480931, -0.29472, -0.0356495
46.33, -0.297706, -0.558136, -0.479022, -0.287822, -0.0345656
46.34, -0.290916, -0.55879, -0.477052, -0.280887, -0.0334774
46.35, -0.284087, -0.559374, -0.475021, -0.273918, -0.0323851
46.36, -0.277221, -0.559886, -0.472929, -0.266916, -0.0312889
46.37, -0.270319, -0.560327, -0.470778, -0.25988, -0.0301889
46.38, -0.263381, -0.560696, -0.468566, -0.252812, -0.0290853
46.39, -0.256408, -0.560995, -0.466295, -0.245714, -0.0279781
46.4, -0.249402, -0.561222, -0.463964, -0.238586, -0.0268676
46.41, -0.242363, -0.561377, -0.461575, -0.231428, -0.025754
46.42, -0.235292, -0.561462, -0.459127, -0.224243, -0.0246373
46.43, -0.22819, -0.561475, -0.456621, -0.217031, -0.0235177
46.44, -0.221058, -0.561417, -0.454057, -0.209793, -0.0223954
46.45, -0.213897, -0.561288, -0.451435, -0.202529, -0.0212704
46.46, -0.206708, -0.561088, -0.448757, -0.195242, -0.0201431
46.47, -0.199491, -0.560817, -0.446022, -0.187932, -0.0190135
46.48, -0.192248, -0.560475, -0.44323, -0.180599, -0.0178817
46.49, -0.18498, -0.560062, -0.440382, -0.173245, -0.016748
46.5, -0.177687, -0.559578, -0.437479, -0.165872, -0.0156124
46.51, -0.170371, -0.559024, -0.43452, -0.158479, -0.0144751
46.52, -0.163032, -0.558399, -0.431507, -0.151068, -0.0133364
46.53, -0.155672, -0.557703, -0.428439, -0.143639, -0.0121962
46.54, -0.148291, -0.556937, -0.425318, -0.136195, -0.0110549
46.55, -0.14089, -0.556101, -0.422143, -0.128736, -0.00991245
46.56, -0.13347, -0.555195, -0.418915, -0.121262, -0.0087691
46.57, -0.126033, -0.554218, -0.415634, -0.113775, -0.00762499
46.58, -0.118579, -0.553172, -0.412301, -0.106277, -0.00648027
46.59, -0.111109, -0.552056, -0.408916, -0.0987665, -0.00533508
46.6, -0.103625, -0.550871, -0.40548, -0.0912463, -0.00418959
46.61, -0.0961262, -0.549616, -0.401993, -0.0837169, -0.00304393
46.62, -0.0886148, -0.548293, -0.398455, -0.0761794, -0.00189827
46.63, -0.0810915, -0.5469, -0.394868, -0.0686346, -0.000752744
46.64, -0.0735572, -0.545438, -0.391231, -0.0610837, 0.000392486
46.65, -0.066013, -0.543908, -0.387545, -0.0535276, 0.00153727
46.66, -0.0584598, -0.542309, -0.383811, -0.0459673, 0.00268147
46.67, -0.0508986, -0.540643, -0.380029, -0.0384038, 0.00382492
46.68, -0.0433305, -0.538908, -0.376199, -0.030838, 0.00496749
46.69, -0.0357563, -0.537105, -0.372323, -0.0232711, 0.00610901
46.7, -0.028177, -0.535236, -0.368399, -0.0157039, 0.00724934
46.71, -0.0205938, -0.533298, -0.36443, -0.00813742, 0.00838834
46.72, -0.0130075, -0.531294, -0.360416, -0.000572696, 0.00952585
46.73, -0.00541908, -0.529224, -0.356356, 0.00698931, 0.0106617
46.74, 0.00217037, -0.527086, -0.352252, 0.0145476, 0.0117958
46.75, 0.0097599, -0.524883, -0.348104, 0.0221013, 0.012928
46.76, 0.0173485, -0.522614, -0.343913, 0.0296492, 0.0140581
46.77, 0.0249352, -0.520279, -0.339679, 0.0371906, 0.015186
46.78, 0.032519, -0.517879, -0.335403, 0.0447244, 0.0163115
46.79, 0.040099, -0.515413, -0.331085, 0.0522496, 0.0174345
46.8, 0.0476741, -0.512883, -0.326726, 0.0597653, 0.0185549
46.81, 0.0552433, -0.510289, -0.322326, 0.0672704, 0.0196725
46.82, 0.0628056, -0.507631, -0.317886, 0.0747642, 0.0207871
46.83, 0.0703601, -0.504909, -0.313407, 0.0822455, 0.0218987
46.84, 0.0779058, -0.502123, -0.308889, 0.0897134, 0.023007
46.85, 0.0854416, -0.499275, -0.304332, 0.097167, 0.024112
46.86, 0.0929667, -0.496364, -0.299738, 0.104605, 0.0252135
46.87, 0.10048, -0.49339, -0.295106, 0.112028, 0.0263113
46.88, 0.10798, -0.490355, -0.290438, 0.119433, 0.0274054
46.89, 0.115467, -0.487258, -0.285734, 0.12682, 0.0284956
46.9, 0.122939, -0.4841, -0.280995, 0.134187, 0.0295816
46.91, 0.130395, -0.480881, -0.27622, 0.141535, 0.0306635
46.92, 0.137835, -0.477601, -0.271412, 0.148862, 0.0317411
46.93, 0.145257, -0.474261, -0.26657, 0.156168, 0.0328142
46.94, 0.15266, -0.470862, -0.261694, 0.16345, 0.0338827
46.95, 0.160044, -0.467404, -0.256787, 0.170709, 0.0349465
46.96, 0.167407, -0.463887, -0.251847, 0.177944, 0.0360054
46.97, 0.174749, -0.460311, -0.246877, 0.185153, 0.0370594
46.98, 0.182068, -0.456677, -0.241876, 0.192335, 0.0381082
46.99, 0.189363, -0.452986, -0.236845, 0.199491, 0.0391517
47, 0.196635, -0.449238, -0.231784, 0.206618, 0.0401898
47.01, 0.20388, -0.445433, -0.226695, 0.213717, 0.0412225
47.02, 0.2111, -0.441572, -0.221578, 0.220785, 0.0422495
47.03, 0.218292, -0.437655, -0.216433, 0.227823, 0.0432707
47.04, 0.225456, -0.433683, -0.211262, 0.234829, 0.044286
47.05, 0.232591, -0.429657, -0.206064, 0.241803, 0.0452954
47.06, 0.239696, -0.425576, -0.200841, 0.248743, 0.0462985
47.07, 0.246769, -0.421441, -0.195593, 0.255649, 0.0472954
47.08, 0.253811, -0.417253, -0.190321, 0.26252, 0.0482859
47.09, 0.26082, -0.413012, -0.185025, 0.269355, 0.04927
47.1, 0.267795, -0.408718, -0.179707, 0.276154, 0.0502473
47.11, 0.274735, -0.404373, -0.174366, 0.282915, 0.051218
47.12, 0.28164, -0.399977, -0.169003, 0.289637, 0.0521817
47.13, 0.288508, -0.395529, -0.163619, 0.296321, 0.0531385
47.14, 0.295339, -0.391032, -0.158216, 0.302964, 0.0540882
47.15, 0.302131, -0.386485, -0.152792, 0.309567, 0.0550306
47.16, 0.308884, -0.381888, -0.14735, 0.316128, 0.0559658
47.17, 0.315597, -0.377243, -0.141889, 0.322646, 0.0568935
47.18, 0.322269, -0.37255, -0.13641, 0.329122, 0.0578136
47.19, 0.328899, -0.36781, -0.130915, 0.335553, 0.0587261
47.2, 0.335487, -0.363022, -0.125403, 0.34194, 0.0596308
47.21, 0.34203, -0.358188, -0.119876, 0.348282, 0.0605276
47.22, 0.348529, -0.353308, -0.114333, 0.354577, 0.0614164
47.23, 0.354983, -0.348383, -0.108777, 0.360825, 0.0622972
47.24, 0.361391, -0.343414, -0.103206, 0.367025, 0.0631697
47.25, 0.367751, -0.3384, -0.0976231, 0.373177, 0.0640339
47.26, 0.374064, -0.333342, -0.0920276, 0.379279, 0.0648898
47.27, 0.380328, -0.328242, -0.0864205, 0.385332, 0.0657371
47.28, 0.386542, -0.3231, -0.0808026, 0.391333, 0.0665758
47.29, 0.392706, -0.317915, -0.0751744, 0.397284, 0.0674058
47.3, 0.398819, -0.31269, -0.0695367, 0.403182, 0.068227
47.31, 0.40488, -0.307424, -0.0638901, 0.409028, 0.0690393
47.32, 0.410888, -0.302119, -0.0582354, 0.41482, 0.0698426
47.33, 0.416843, -0.296774, -0.0525733, 0.420558, 0.0706368
47.34, 0.422743, -0.291391, -0.0469043, 0.426241, 0.0714218
47.35, 0.428588, -0.285969, -0.0412292, 0.431868, 0.0721975
47.36, 0.434377, -0.280511, -0.0355487, 0.43744, 0.0729638
47.37, 0.440109, -0.275015, -0.0298635, 0.442954, 0.0737207
47.38, 0.445784, -0.269484, -0.0241743, 0.448411, 0.0744681
47.39, 0.451401, -0.263918, -0.0184818, 0.45381, 0.0752058
47.4, 0.456959, -0.258316, -0.0127866, 0.45915, 0.0759338
47.41, 0.462457, -0.252681, -0.0070894, 0.464431, 0.076652
47.42, 0.467895, -0.247013, -0.00139098, 0.469651, 0.0773603
47.43, 0.473272, -0.241311, 0.004308, 0.474811, 0.0780586
47.44, 0.478586, -0.235578, 0.0100069, 0.47991, 0.0787469
47.45, 0.483839, -0.229814, 0.0157049, 0.484947, 0.079425
47.46, 0.489028, -0.224018, 0.0214014, 0.489922, 0.0800929
47.47, 0.494153, -0.218193, 0.0270958, 0.494833, 0.0807505
47.48, 0.499214, -0.212339, 0.0327872, 0.499681, 0.0813978
47.49, 0.504209, -0.206456, 0.038475, 0.504465, 0.0820346
47.5, 0.509139, -0.200546, 0.0441586, 0.509184, 0.0826609
47.51, 0.514002, -0.194608, 0.0498371, 0.513838, 0.0832767
47.52, 0.518798, -0.188644, 0.05551, 0.518427, 0.0838817
47.53, 0.523525, -0.182654, 0.0611766, 0.522949, 0.0844761
47.54, 0.528185, -0.17664, 0.066836, 0.527404, 0.0850596
47.55, 0.532775, -0.170601, 0.0724878, 0.531791, 0.0856323
47.56, 0.537296, -0.164538, 0.0781311, 0.536111, 0.0861941
47.57, 0.541746, -0.158453, 0.0837652, 0.540363, 0.0867448
47.58, 0.546126, -0.152346, 0.0893896, 0.544545, 0.0872845
47.59, 0.550434, -0.146218, 0.0950034, 0.548659, 0.0878131
47.6, 0.55467, -0.140069, 0.100606, 0.552702, 0.0883306
47.61, 0.558834, -0.1339, 0.106197, 0.556675, 0.0888367
47.62, 0.562924, -0.127712, 0.111775, 0.560578, 0.0893316
47.63, 0.566941, -0.121506, 0.11734, 0.564409, 0.0898152
47.64, 0.570883, -0.115283, 0.122891, 0.568169, 0.0902873
47.65, 0.574751, -0.109042, 0.128427, 0.571856, 0.090748
47.66, 0.578543, -0.102786, 0.133948, 0.575471, 0.0911972
47.67, 0.58226, -0.0965143, 0.139453, 0.579014, 0.0916348
47.68, 0.5859, -0.0902283, 0.144941, 0.582482, 0.0920608
47.69, 0.589464, -0.0839286, 0.150412, 0.585878, 0.0924751
47.7, 0.592951, -0.077616, 0.155865, 0.589199, 0.0928777
47.71, 0.59636, -0.0712912, 0.1613, 0.592445, 0.0932686
47.72, 0.599691, -0.0649551, 0.166715, 0.595617, 0.0936476
47.73, 0.602943, -0.0586084, 0.172109, 0.598713, 0.0940149
47.74, 0.606116, -0.052252, 0.177483, 0.601734, 0.0943702
47.75, 0.60921, -0.0458865, 0.182836, 0.604678, 0.0947137
47.76, 0.612225, -0.0395129, 0.188167, 0.607547, 0.0950451
47.77, 0.615158, -0.0331319, 0.193474, 0.610339, 0.0953646
47.78, 0.618012, -0.0267442, 0.198759, 0.613054, 0.095672
47.79, 0.620784, -0.0203508, 0.204019, 0.615691, 0.0959674
47.8, 0.623475, -0.0139523, 0.209255, 0.618251, 0.0962506
47.81, 0.626085, -0.00754971, 0.214465, 0.620733, 0.0965217
47.82, 0.628612, -0.00114368, 0.21965, 0.623137, 0.0967807
47.83, 0.631057, 0.00526494, 0.224807, 0.625462, 0.0970274
47.84, 0.63342, 0.0116753, 0.229937, 0.627709, 0.0972619
47.85, 0.635699, 0.0180867, 0.235039, 0.629876, 0.0974842
47.86, 0.637895, 0.0244982, 0.240113, 0.631965, 0.0976942
47.87, 0.640007, 0.0309091, 0.245157, 0.633974, 0.0978919
47.88, 0.642036, 0.0373184, 0.250172, 0.635903, 0.0980772
47.89, 0.64398, 0.0437255, 0.255155, 0.637752, 0.0982502
47.9, 0.64584, 0.0501295, 0.260108, 0.63952, 0.0984109
47.91, 0.647616, 0.0565295, 0.265029, 0.641209, 0.0985591
47.92, 0.649306, 0.0629248, 0.269917, 0.642817, 0.098695
47.93, 0.650912, 0.0693145, 0.274772, 0.644344, 0.0988184
47.94, 0.652432, 0.0756978, 0.279594, 0.645789, 0.0989294
47.95, 0.653866, 0.082074, 0.284381, 0.647154, 0.099028
47.96, 0.655215, 0.088442, 0.289133, 0.648437, 0.0991141
47.97, 0.656478, 0.0948012, 0.293849, 0.649639, 0.0991877
47.98, 0.657655, 0.101151, 0.29853, 0.650759, 0.0992488
47.99, 0.658746, 0.10749, 0.303173, 0.651798, 0.0992975
48, 0.659751, 0.113817, 0.307779, 0.652754, 0.0993337
48.01, 0.660669, 0.120133, 0.312348, 0.653628, 0.0993573
48.02, 0.6615, 0.126435, 0.316877, 0.65442, 0.0993685
48.03, 0.662245, 0.132724, 0.321368, 0.65513, 0.0993672
48.04, 0.662903, 0.138998, 0.325818, 0.655757, 0.0993533
48.05, 0.663474, 0.145257, 0.330228, 0.656302, 0.099327
48.06, 0.663958, 0.151499, 0.334598, 0.656764, 0.0992881
48.07, 0.664355, 0.157724, 0.338925, 0.657144, 0.0992367
48.08, 0.664666, 0.163931, 0.343211, 0.65744, 0.0991729
48.09, 0.664889, 0.17012, 0.347454, 0.657654, 0.0990966
48.1, 0.665024, 0.176288, 0.351654, 0.657786, 0.0990077
48.11, 0.665073, 0.182437, 0.35581, 0.657834, 0.0989064
48.12, 0.665035, 0.188564, 0.359921, 0.657799, 0.0987927
48.13, 0.664909, 0.194669, 0.363988, 0.657682, 0.0986665
48.14, 0.664697, 0.200752, 0.368009, 0.657481, 0.0985278
48.15, 0.664397, 0.20681, 0.371984, 0.657198, 0.0983767
48.16, 0.66401, 0.212844, 0.375913, 0.656832, 0.0982133
48.17, 0.663536, 0.218853, 0.379794, 0.656383, 0.0980374
48.18, 0.662975, 0.224836, 0.383628, 0.655851, 0.0978491
48.19, 0.662328, 0.230791, 0.387414, 0.655236, 0.0976485
48.2, 0.661594, 0.236719, 0.391151, 0.654538, 0.0974356
48.21, 0.660773, 0.242619, 0.394839, 0.653758, 0.0972103
48.22, 0.659865, 0.248489, 0.398478, 0.652895, 0.0969728
48.23, 0.658871, 0.254329, 0.402066, 0.651949, 0.096723
48.24, 0.657791, 0.260138, 0.405604, 0.650921, 0.0964609
48.25, 0.656625, 0.265915, 0.40909, 0.64981, 0.0961867
48.26, 0.655372, 0.271659, 0.412525, 0.648617, 0.0959002
48.27, 0.654034, 0.277371, 0.415907, 0.647342, 0.0956016
48.28, 0.65261, 0.283048, 0.419237, 0.645985, 0.0952909
48.29, 0.651101, 0.28869, 0.422514, 0.644546, 0.0949681
48.3, 0.649506, 0.294297, 0.425738, 0.643025, 0.0946333
48.31, 0.647827, 0.299867, 0.428907, 0.641422, 0.0942865
48.32, 0.646063, 0.3054, 0.432022, 0.639738, 0.0939276
48.33, 0.644214, 0.310895, 0.435082, 0.637972, 0.0935569
48.34, 0.642281, 0.316351, 0.438087, 0.636125, 0.0931742
48.35, 0.640263, 0.321767, 0.441036, 0.634197, 0.0927797
48.36, 0.638162, 0.327144, 0.443929, 0.632189, 0.0923734
48.37, 0.635978, 0.332479, 0.446765, 0.630099, 0.0919553
48.38, 0.63371, 0.337772, 0.449545, 0.62793, 0.0915255
48.39, 0.63136, 0.343023, 0.452266, 0.62568, 0.091084
48.4, 0.628926, 0.348231, 0.454931, 0.62335, 0.0906309
48.41, 0.626411, 0.353394, 0.457536, 0.62094, 0.0901662
48.42, 0.623813, 0.358513, 0.460084, 0.618451, 0.0896899
48.43, 0.621134, 0.363586, 0.462572, 0.615883, 0.0892023
48.44, 0.618374, 0.368613, 0.465001, 0.613236, 0.0887031
48.45, 0.615533, 0.373593, 0.46737, 0.61051, 0.0881927
48.46, 0.612612, 0.378525, 0.469679, 0.607706, 0.0876709
48.47, 0.60961, 0.383409, 0.471928, 0.604824, 0.0871378
48.48, 0.606529, 0.388244, 0.474116, 0.601864, 0.0865936
48.49, 0.603368, 0.39303, 0.476243, 0.598826, 0.0860383
48.5, 0.600129, 0.397765, 0.478308, 0.595711, 0.0854718
48.51, 0.596811, 0.402448, 0.480312, 0.59252, 0.0848944
48.52, 0.593415, 0.40708, 0.482253, 0.589252, 0.084306
48.53, 0.589942, 0.41166, 0.484133, 0.585908, 0.0837068
48.54, 0.586391, 0.416186, 0.485949, 0.582488, 0.0830967
48.55, 0.582764, 0.420658, 0.487703, 0.578993, 0.082476
48.56, 0.579061, 0.425076, 0.489393, 0.575423, 0.0818445
48.57, 0.575283, 0.429439, 0.49102, 0.571778, 0.0812025
48.58, 0.571429, 0.433747, 0.492583, 0.568059, 0.0805499
48.59, 0.5675, 0.437997, 0.494083, 0.564266, 0.0798869
48.6, 0.563498, 0.442191, 0.495517, 0.5604, 0.0792135
48.61, 0.559422, 0.446328, 0.496888, 0.556461, 0.0785298
48.62, 0.555273, 0.450406, 0.498193, 0.552449, 0.0778359
48.63, 0.551051, 0.454425, 0.499434, 0.548366, 0.0771318
48.64, 0.546758, 0.458385, 0.500609, 0.54421, 0.0764177
48.65, 0.542393, 0.462285, 0.501719, 0.539984, 0.0756936
48.66, 0.537958, 0.466124, 0.502764, 0.535687, 0.0749597
48.67, 0.533452, 0.469902, 0.503742, 0.53132, 0.0742159
48.68, 0.528877, 0.473619, 0.504655, 0.526883, 0.0734624
48.69, 0.524233, 0.477273, 0.505502, 0.522376, 0.0726992
48.7, 0.519521, 0.480864, 0.506282, 0.517801, 0.0719266
48.71, 0.514741, 0.484392, 0.506996, 0.513158, 0.0711444
48.72, 0.509894, 0.487857, 0.507643, 0.508448, 0.0703529
48.73, 0.50498, 0.491256, 0.508223, 0.50367, 0.0695521
48.74, 0.500001, 0.494591, 0.508737, 0.498826, 0.0687422
48.75, 0.494956, 0.497861, 0.509183, 0.493915, 0.0679231
48.76, 0.489847, 0.501064, 0.509563, 0.48894, 0.0670951
48.77, 0.484675, 0.504202, 0.509875, 0.483899, 0.0662582
48.78, 0.479439, 0.507272, 0.51012, 0.478794, 0.0654125
48.79, 0.474141, 0.510275, 0.510297, 0.473626, 0.0645581
48.8, 0.468781, 0.51321, 0.510408, 0.468394, 0.0636951
48.81, 0.46336, 0.516078, 0.51045, 0.4631, 0.0628236
48.82, 0.457879, 0.518876, 0.510425, 0.457745, 0.0619437
48.83, 0.452338, 0.521605, 0.510333, 0.452328, 0.0610556
48.84, 0.446738, 0.524265, 0.510173, 0.44685, 0.0601593
48.85, 0.441081, 0.526855, 0.509945, 0.441313, 0.0592549
48.86, 0.435366, 0.529375, 0.509649, 0.435716, 0.0583426
48.87, 0.429594, 0.531824, 0.509286, 0.430061, 0.0574224
48.88, 0.423767, 0.534202, 0.508855, 0.424348, 0.0564945
48.89, 0.417885, 0.536508, 0.508357, 0.418577, 0.0555589
48.9, 0.411948, 0.538743, 0.50779, 0.41275, 0.0546159
48.91, 0.405958, 0.540905, 0.507156, 0.406867, 0.0536654
48.92, 0.399915, 0.542996, 0.506455, 0.40093, 0.0527077
48.93, 0.39382, 0.545013, 0.505686, 0.394937, 0.0517428
48.94, 0.387675, 0.546957, 0.50485, 0.388891, 0.0507709
48.95, 0.381479, 0.548828, 0.503946, 0.382793, 0.049792
48.96, 0.375233, 0.550625, 0.502975, 0.376642, 0.0488063
48.97, 0.368939, 0.552348, 0.501937, 0.370439, 0.047814
